regime,environment,environment_fold,model,n,selected_config,rmse,mae,r2,correlation,novelty_nearest_z,novelty_mean5_z,max_training_kernel_similarity
CV-E-continuous-B6R,2018-MOH1,2,Selected-G+E+GxE,790,environment_rank_32,2.3713998389593893,2.006772695583359,-2.4263368853553557,0.12763939225054766,9.508460375138316,12.11542462221835,0.7800495336648486
CV-E-continuous-B6R,2018-NCH1,1,B6-fixed-G+E,639,baseline,3.0563801460791113,2.513168790994338,-1.0168434550779453,-0.28975060114137086,,,
CV-E-continuous-B6R,2018-NCH1,1,Selected-G,639,environment_narrower,2.677601000975586,2.1788062046338967,-0.5479223599928988,-0.34145872086715173,21.209310095842874,23.110517861686482,0.08373185354544412
CV-E-continuous-B6R,2018-NCH1,1,Selected-G+E,639,environment_narrower,3.1986698904744433,2.6444491970706028,-1.2090029451947943,-0.2525888944761706,21.209310095842874,23.110517861686482,0.08373185354544412
CV-E-continuous-B6R,2018-NCH1,1,Selected-G+E+GxE,639,environment_narrower,3.0330935899387343,2.4936689529475493,-0.9862278760709691,-0.3982143663853748,21.209310095842874,23.110517861686482,0.08373185354544412
CV-E-continuous-B6R,2018-NYH1,3,B6-fixed-G+E,373,baseline,2.8321524366794493,2.3492957605604894,-1.4705416012907073,0.2326606637125831,,,
CV-E-continuous-B6R,2018-NYH1,3,Selected-G,373,environment_narrower,2.564870988547484,2.0670585708923013,-1.026235742373827,0.22877808209967926,9.13303743570455,12.648502414915978,0.6307426437858397
CV-E-continuous-B6R,2018-NYH1,3,Selected-G+E,373,environment_narrower,2.2609775935158445,1.7589596421214793,-0.5745318076623323,0.22144849944964728,9.13303743570455,12.648502414915978,0.6307426437858397
CV-E-continuous-B6R,2018-NYH1,3,Selected-G+E+GxE,373,environment_narrower,1.9835773942783457,1.6087762440254654,-0.21187331318372093,0.020241069562544046,9.13303743570455,12.648502414915978,0.6307426437858397
CV-E-continuous-B6R,2018-NYH2,0,B6-fixed-G+E,395,baseline,2.125441942598884,1.710887804685419,-0.24958944453596676,0.06850944963261153,,,
CV-E-continuous-B6R,2018-NYH2,0,Selected-G,395,environment_narrower,2.042077418926731,1.6414509496008456,-0.15348847831885415,0.07451216193554556,8.089928710814696,9.769254921388296,0.6974328066567675
CV-E-continuous-B6R,2018-NYH2,0,Selected-G+E,395,environment_narrower,2.3406261989918433,1.9044618048697297,-0.5154198745242138,0.07571704939562791,8.089928710814696,9.769254921388296,0.6974328066567675
CV-E-continuous-B6R,2018-NYH2,0,Selected-G+E+GxE,395,environment_narrower,2.308462918536984,1.8773634696561945,-0.47405829990576853,0.2077820593040403,8.089928710814696,9.769254921388296,0.6974328066567675
CV-E-continuous-B6R,2018-NYH3,1,B6-fixed-G+E,416,baseline,2.1843800746192774,1.7758535036283996,-0.8449088884508362,0.19451660787903916,,,
CV-E-continuous-B6R,2018-NYH3,1,Selected-G,416,environment_narrower,1.5900607580506392,1.2359642443776824,0.022434312233669096,0.1756053298345647,9.132175202885996,10.304030199849912,0.6314086570601002
CV-E-continuous-B6R,2018-NYH3,1,Selected-G+E,416,environment_narrower,2.247376175078043,1.8389552017541804,-0.9528552586187515,0.19632206887688822,9.132175202885996,10.304030199849912,0.6314086570601002
CV-E-continuous-B6R,2018-NYH3,1,Selected-G+E+GxE,416,environment_narrower,2.3940236933529655,1.994260254894967,-1.2160287935387135,0.1950497205212654,9.132175202885996,10.304030199849912,0.6314086570601002
CV-E-continuous-B6R,2018-OHH1,4,B6-fixed-G+E,380,baseline,1.634867502474895,1.3142535726362048,-0.3479777304694056,-0.041555039148639505,,,
CV-E-continuous-B6R,2018-OHH1,4,Selected-G,380,environment_rank_32,1.7399879654256198,1.4129288753203864,-0.5268982038114498,-0.03298803456974029,13.55044421442932,13.826533813783186,0.5999198920539555
CV-E-continuous-B6R,2018-OHH1,4,Selected-G+E,380,environment_rank_32,1.799805359490625,1.4930296508019056,-0.6336863359706049,-0.02058366770971057,13.55044421442932,13.826533813783186,0.5999198920539555
CV-E-continuous-B6R,2018-OHH1,4,Selected-G+E+GxE,380,environment_rank_32,1.8156750411439877,1.5126071911519905,-0.662623223856762,0.01744276019535013,13.55044421442932,13.826533813783186,0.5999198920539555
CV-E-continuous-B6R,2018-SCH1,1,B6-fixed-G+E,378,baseline,3.2957910017915872,3.0157210354694235,-5.016494525474468,0.03407168813589793,,,
CV-E-continuous-B6R,2018-SCH1,1,Selected-G,378,environment_narrower,3.300590882905211,3.012769835715033,-5.0340317341407115,0.01729095024595571,11.297724682915648,15.087917884826851,0.4947378637157071
CV-E-continuous-B6R,2018-SCH1,1,Selected-G+E,378,environment_narrower,2.9355567668266014,2.6396821629874467,-3.7731509004852484,0.01779716998127111,11.297724682915648,15.087917884826851,0.4947378637157071
CV-E-continuous-B6R,2018-SCH1,1,Selected-G+E+GxE,378,environment_narrower,3.349041927085879,3.0697576180989796,-5.212485206934682,0.0638913199306439,11.297724682915648,15.087917884826851,0.4947378637157071
CV-E-continuous-B6R,2018-TXH1-Dry,0,B6-fixed-G+E,369,baseline,1.3229610694950173,1.042387480602691,-0.047731803469483136,0.15237265317399803,,,
CV-E-continuous-B6R,2018-TXH1-Dry,0,Selected-G,369,environment_narrower,2.2261477625381456,1.8870563299463068,-1.9666340237501925,0.13435577783713532,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-E-continuous-B6R,2018-TXH1-Dry,0,Selected-G+E,369,environment_narrower,1.3220065463267743,1.0563216278117302,-0.04622046119250989,0.1561574563605095,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-E-continuous-B6R,2018-TXH1-Dry,0,Selected-G+E+GxE,369,environment_narrower,1.5214111827401882,1.1784267127320769,-0.3856361532159227,0.13396581009287412,0.0006924699659636695,11.002745616836162,0.9999999973598054
CV-E-continuous-B6R,2018-TXH1-Early,3,B6-fixed-G+E,404,baseline,2.557838001948365,2.2744251484856686,-3.4252229433519368,0.021450606304677867,,,
CV-E-continuous-B6R,2018-TXH1-Early,3,Selected-G,404,environment_narrower,1.332240739258368,1.0361419977165045,-0.20047882666984718,0.018775000940460813,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-E-continuous-B6R,2018-TXH1-Early,3,Selected-G+E,404,environment_narrower,2.067222107321134,1.7603977214741824,-1.890436056248896,0.03833083474326546,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-E-continuous-B6R,2018-TXH1-Early,3,Selected-G+E+GxE,404,environment_narrower,2.0856913047344903,1.751896169431257,-1.9423148636829137,0.028546415764088822,0.0007309915968116344,11.668360240810296,0.9999999970476978
CV-E-continuous-B6R,2018-TXH1-Late,4,B6-fixed-G+E,434,baseline,1.8538843417166402,1.5666491390821746,-1.591281967709231,0.1066320298491164,,,
CV-E-continuous-B6R,2018-TXH1-Late,4,Selected-G,434,environment_rank_32,3.205815619542517,2.9870769070793606,-6.748657792112193,0.09191738464674273,11.990877820657872,13.010484384373234,0.6702452887674433
CV-E-continuous-B6R,2018-TXH1-Late,4,Selected-G+E,434,environment_rank_32,1.682721563748477,1.3925256271051505,-1.134882221272886,0.12383981573596817,11.990877820657872,13.010484384373234,0.6702452887674433
CV-E-continuous-B6R,2018-TXH1-Late,4,Selected-G+E+GxE,434,environment_rank_32,1.2579557052027168,1.0017962185762186,-0.1931089360422411,0.029813437405375093,11.990877820657872,13.010484384373234,0.6702452887674433
CV-E-continuous-B6R,2018-TXH2,2,B6-fixed-G+E,443,baseline,4.930554302127054,4.675387157328123,-9.128657975517541,0.04569831195063951,,,
CV-E-continuous-B6R,2018-TXH2,2,Selected-G,443,environment_rank_32,1.9770869786179546,1.5795971417349215,-0.6285907555916805,0.023406462885124525,32.46366740873492,32.81451600493631,0.05527173863948401
CV-E-continuous-B6R,2018-TXH2,2,Selected-G+E,443,environment_rank_32,2.4183721983512343,2.0113811282228675,-1.4367259972085056,0.055522180096551306,32.46366740873492,32.81451600493631,0.05527173863948401
CV-E-continuous-B6R,2018-TXH2,2,Selected-G+E+GxE,443,environment_rank_32,4.049112566140144,3.5953805211507808,-5.830934397554673,-0.016128571319899105,32.46366740873492,32.81451600493631,0.05527173863948401
CV-E-continuous-B6R,2018-WIH1,4,B6-fixed-G+E,401,baseline,2.2398560114110935,1.8074660534544316,-0.5423579147110786,-0.06462138351214586,,,
CV-E-continuous-B6R,2018-WIH1,4,Selected-G,401,environment_rank_32,2.2627547966344954,1.8262316569976416,-0.5740551817155495,-0.05001637976282252,12.817463854768677,13.297601386664274,0.6330689825680496
CV-E-continuous-B6R,2018-WIH1,4,Selected-G+E,401,environment_rank_32,2.021974342187949,1.6169820907308998,-0.25688703262143675,-0.05089075450475609,12.817463854768677,13.297601386664274,0.6330689825680496
CV-E-continuous-B6R,2018-WIH1,4,Selected-G+E+GxE,401,environment_rank_32,2.1234153541333196,1.650568358734282,-0.3861648173488115,-0.15066582379383475,12.817463854768677,13.297601386664274,0.6330689825680496
CV-E-continuous-B6R,2018-WIH2,4,B6-fixed-G+E,815,baseline,2.3372674263703987,1.8046235880035686,-0.6330188258513623,-0.01459763061034847,,,
CV-E-continuous-B6R,2018-WIH2,4,Selected-G,815,environment_rank_32,2.5323179338676907,1.97124082980316,-0.9169502404182575,-0.10586337674241261,16.574802147704865,17.58025990647267,0.4655680262488879
CV-E-continuous-B6R,2018-WIH2,4,Selected-G+E,815,environment_rank_32,2.8472557740798643,2.3329056065546356,-1.4234124968989148,0.03392348876793122,16.574802147704865,17.58025990647267,0.4655680262488879
CV-E-continuous-B6R,2018-WIH2,4,Selected-G+E+GxE,815,environment_rank_32,2.280701904450753,1.8380421153549662,-0.5549320985681239,0.19234405713746858,16.574802147704865,17.58025990647267,0.4655680262488879
CV-E-continuous-B6R,2019-DEH1,1,B6-fixed-G+E,814,baseline,3.2050984120585553,2.749252425166957,-1.9322125940683814,0.011075801636532984,,,
CV-E-continuous-B6R,2019-DEH1,1,Selected-G,814,environment_narrower,2.5389449595028135,2.102845777237189,-0.8400062109893724,-0.0022692026158020297,14.170803635727875,15.718936414923789,0.33049543692980665
CV-E-continuous-B6R,2019-DEH1,1,Selected-G+E,814,environment_narrower,3.5116732847480128,3.0622609559790313,-2.5199859023597275,0.025130687763470935,14.170803635727875,15.718936414923789,0.33049543692980665
CV-E-continuous-B6R,2019-DEH1,1,Selected-G+E+GxE,814,environment_narrower,3.279115455506833,2.816392326063137,-2.069206668010844,0.10324304770069888,14.170803635727875,15.718936414923789,0.33049543692980665
CV-E-continuous-B6R,2019-GAH2,1,B6-fixed-G+E,390,baseline,3.0934047448629802,2.7507689532088904,-3.5117181476698196,-0.0744036973092487,,,
CV-E-continuous-B6R,2019-GAH2,1,Selected-G,390,environment_narrower,3.3304633481653387,2.987497770290149,-4.229712126408012,-0.0643542569080278,9.437232976672297,10.313051553379102,0.6119931500641873
CV-E-continuous-B6R,2019-GAH2,1,Selected-G+E,390,environment_narrower,2.86338837929274,2.5194493393334856,-2.8657074335990402,-0.09234696833262167,9.437232976672297,10.313051553379102,0.6119931500641873
CV-E-continuous-B6R,2019-GAH2,1,Selected-G+E+GxE,390,environment_narrower,2.9983458798555467,2.6637672262944867,-3.2386926500551043,0.04380630297124454,9.437232976672297,10.313051553379102,0.6119931500641873
CV-E-continuous-B6R,2019-IAH4,0,B6-fixed-G+E,1140,baseline,1.6527987607649792,1.3501798557848768,-0.6064576563717328,-0.0023531875274103516,,,
CV-E-continuous-B6R,2019-IAH4,0,Selected-G,1140,environment_narrower,2.6028778354119755,2.310443157619624,-2.9841611479883037,-0.004990949704730678,9.939954570530983,11.927352075509859,0.5804190380620144
CV-E-continuous-B6R,2019-IAH4,0,Selected-G+E,1140,environment_narrower,1.7039849372158307,1.4010223736802896,-0.7075004563780123,0.002643727770085801,9.939954570530983,11.927352075509859,0.5804190380620144
CV-E-continuous-B6R,2019-IAH4,0,Selected-G+E+GxE,1140,environment_narrower,1.7859781995002582,1.4665384400438257,-0.875778839862055,0.031740211817799076,9.939954570530983,11.927352075509859,0.5804190380620144
CV-E-continuous-B6R,2019-ILH1,1,B6-fixed-G+E,448,baseline,3.092977353332984,2.7217677026938776,-2.355419708709039,0.22175570643457398,,,
CV-E-continuous-B6R,2019-ILH1,1,Selected-G,448,environment_narrower,4.603584819002806,4.304208373714339,-6.433368609611642,0.21087309325373735,11.775045825810025,12.352391980582752,0.46559115976792437
CV-E-continuous-B6R,2019-ILH1,1,Selected-G+E,448,environment_narrower,3.179709087090321,2.814550914681411,-2.546240185811116,0.23207674088100083,11.775045825810025,12.352391980582752,0.46559115976792437
CV-E-continuous-B6R,2019-ILH1,1,Selected-G+E+GxE,448,environment_narrower,2.7662266883968063,2.3467843860601048,-1.6839159111115665,0.12382851380781215,11.775045825810025,12.352391980582752,0.46559115976792437
CV-E-continuous-B6R,2019-INH1,1,B6-fixed-G+E,440,baseline,3.8053811723667765,3.4916562125320225,-4.990203059140788,0.11096114348495906,,,
CV-E-continuous-B6R,2019-INH1,1,Selected-G,440,environment_narrower,5.29613518936302,5.059868862057488,-10.602814236004257,0.07604349237615762,9.675313247295986,11.393774010430022,0.5968305207810208
CV-E-continuous-B6R,2019-INH1,1,Selected-G+E,440,environment_narrower,3.852848018082026,3.5459129448868723,-5.140574010225394,0.12901147957630776,9.675313247295986,11.393774010430022,0.5968305207810208
CV-E-continuous-B6R,2019-INH1,1,Selected-G+E+GxE,440,environment_narrower,2.7587341649367656,2.294880780249539,-2.1482188941707907,0.0628414262080301,9.675313247295986,11.393774010430022,0.5968305207810208
CV-E-continuous-B6R,2019-MIH1,3,B6-fixed-G+E,454,baseline,1.8098524790535908,1.4293028321310615,-0.04792202210952201,0.07301652093765834,,,
CV-E-continuous-B6R,2019-MIH1,3,Selected-G,454,environment_narrower,1.8559729399495832,1.5077367353821716,-0.10201090726697348,0.0841281081199968,10.255842733354848,10.815288668423262,0.5592619557487024
CV-E-continuous-B6R,2019-MIH1,3,Selected-G+E,454,environment_narrower,1.7820087924562842,1.4180948877996593,-0.015926521877549726,0.07564753720238171,10.255842733354848,10.815288668423262,0.5592619557487024
CV-E-continuous-B6R,2019-MIH1,3,Selected-G+E+GxE,454,environment_narrower,2.407178060118164,1.9321648154492326,-0.8537836439582811,0.08826277475528498,10.255842733354848,10.815288668423262,0.5592619557487024
CV-E-continuous-B6R,2019-MNH1,4,B6-fixed-G+E,1001,baseline,2.778872768025617,2.3803634770492086,-1.3087988341717551,0.017149853144433628,,,
CV-E-continuous-B6R,2019-MNH1,4,Selected-G,1001,environment_rank_32,2.180362588158187,1.7849102869633346,-0.421366946597189,0.1276711466552662,13.457898424680161,14.048631734743912,0.6041072321590059
CV-E-continuous-B6R,2019-MNH1,4,Selected-G+E,1001,environment_rank_32,3.4176753501035466,3.027750538138507,-2.492290647592467,-0.06779174657226333,13.457898424680161,14.048631734743912,0.6041072321590059
CV-E-continuous-B6R,2019-MNH1,4,Selected-G+E+GxE,1001,environment_rank_32,2.440965582725193,2.047821817801997,-0.7814436139772662,0.22062202371360057,13.457898424680161,14.048631734743912,0.6041072321590059
CV-E-continuous-B6R,2019-MOH1,2,B6-fixed-G+E,515,baseline,3.807596091885438,3.3949348935130836,-3.391065681987949,-0.11116990313316766,,,
CV-E-continuous-B6R,2019-MOH1,2,Selected-G,515,environment_rank_32,2.9982563931233583,2.5888197064068077,-1.7227372021459235,-0.10845043867035536,16.85011648408441,17.84805455607546,0.4583741866789936
CV-E-continuous-B6R,2019-MOH1,2,Selected-G+E,515,environment_rank_32,3.4176825702456877,3.0042537613389433,-2.5377866252860826,-0.07238840846239826,16.85011648408441,17.84805455607546,0.4583741866789936
CV-E-continuous-B6R,2019-MOH1,2,Selected-G+E+GxE,515,environment_rank_32,3.4507010745823474,3.023225480776565,-2.60647450819619,-0.21287250083383227,16.85011648408441,17.84805455607546,0.4583741866789936
CV-E-continuous-B6R,2019-NEH1,3,B6-fixed-G+E,308,baseline,2.3226196673569626,1.8487322764717768,-0.13472500050739766,0.1438033601179742,,,
CV-E-continuous-B6R,2019-NEH1,3,Selected-G,308,environment_narrower,2.915514544003292,2.460578681843655,-0.7879890282474451,0.12093643572291544,3.8588308323945077,11.532140673362154,0.9210221969216741
CV-E-continuous-B6R,2019-NEH1,3,Selected-G+E,308,environment_narrower,2.6772556744089115,2.231397296294279,-0.5076971727973059,0.14179253460268854,3.8588308323945077,11.532140673362154,0.9210221969216741
CV-E-continuous-B6R,2019-NEH1,3,Selected-G+E+GxE,308,environment_narrower,2.7465319884643606,2.280600241423734,-0.5867326129556654,0.07553705116692908,3.8588308323945077,11.532140673362154,0.9210221969216741
CV-E-continuous-B6R,2019-NEH2,0,B6-fixed-G+E,170,baseline,1.6602575787361509,1.325455824535008,-0.2331539766206685,0.2404975510159539,,,
CV-E-continuous-B6R,2019-NEH2,0,Selected-G,170,environment_narrower,2.7397510337999957,2.416483222798168,-2.358060868636609,0.24463089186434087,3.755327268894736,10.311091851482761,0.925290176276319
CV-E-continuous-B6R,2019-NEH2,0,Selected-G+E,170,environment_narrower,1.7080412846379835,1.3727167237891351,-0.3051580079997951,0.24291831967600844,3.755327268894736,10.311091851482761,0.925290176276319
CV-E-continuous-B6R,2019-NEH2,0,Selected-G+E+GxE,170,environment_narrower,1.7686570919559275,1.4336412986896625,-0.3994379428021049,0.18499810498372637,3.755327268894736,10.311091851482761,0.925290176276319
CV-E-continuous-B6R,2019-NEH2L,4,B6-fixed-G+E,174,baseline,2.345783194805433,1.7821641313055219,-0.17464728091368942,0.1621068607683416,,,
CV-E-continuous-B6R,2019-NEH2L,4,Selected-G,174,environment_rank_32,2.1691727295563172,1.7254587426149315,-0.004430769268277679,0.1618615290141431,10.826366233478149,11.73140580205653,0.7216822053662437
CV-E-continuous-B6R,2019-NEH2L,4,Selected-G+E,174,environment_rank_32,2.370395241172109,1.7983677708439039,-0.199425477209767,0.1399080862786583,10.826366233478149,11.73140580205653,0.7216822053662437
CV-E-continuous-B6R,2019-NEH2L,4,Selected-G+E+GxE,174,environment_rank_32,2.2445476013103347,1.7027729165740253,-0.07544790197653861,0.24287933382455965,10.826366233478149,11.73140580205653,0.7216822053662437
CV-E-continuous-B6R,2019-NYH1,4,B6-fixed-G+E,201,baseline,2.440984678186323,2.072092337334266,-1.9706204317970415,0.17905841000179962,,,
CV-E-continuous-B6R,2019-NYH1,4,Selected-G,201,environment_rank_32,1.421112814733255,1.1207927732900664,-0.0068717786896559385,0.18661331429702993,8.132834393115,9.363439988407029,0.8318846367785466
CV-E-continuous-B6R,2019-NYH1,4,Selected-G+E,201,environment_rank_32,2.7648742819509287,2.4178262121189142,-2.8112534865054406,0.1625000804972192,8.132834393115,9.363439988407029,0.8318846367785466
CV-E-continuous-B6R,2019-NYH1,4,Selected-G+E+GxE,201,environment_rank_32,3.382318459422201,3.0451489761098745,-4.703560447283808,0.20108204000518165,8.132834393115,9.363439988407029,0.8318846367785466
CV-E-continuous-B6R,2019-NYH2,1,B6-fixed-G+E,402,baseline,3.09345610447746,2.691188614027413,-1.9251069519064,0.07618340743028074,,,
CV-E-continuous-B6R,2019-NYH2,1,Selected-G,402,environment_narrower,3.7483562968873883,3.370647431463662,-3.294727030831302,0.07898310252753578,10.343230904104672,11.2918852971378,0.5544155340392422
CV-E-continuous-B6R,2019-NYH2,1,Selected-G+E,402,environment_narrower,3.2538742767820112,2.8587767978983734,-2.2363491705052647,0.07401318711588545,10.343230904104672,11.2918852971378,0.5544155340392422
CV-E-continuous-B6R,2019-NYH2,1,Selected-G+E+GxE,402,environment_narrower,3.542148470732658,3.142387088719029,-2.8351941661360667,0.010533023689425637,10.343230904104672,11.2918852971378,0.5544155340392422
CV-E-continuous-B6R,2019-NYH3,1,B6-fixed-G+E,573,baseline,2.6330116973898927,2.1720891576457584,-0.6051789058400432,0.0984064328888755,,,
CV-E-continuous-B6R,2019-NYH3,1,Selected-G,573,environment_narrower,3.928692105116796,3.4618376851287733,-2.5736651348975776,0.0824278695851932,10.036728889852387,10.789265674011183,0.573842025326631
CV-E-continuous-B6R,2019-NYH3,1,Selected-G+E,573,environment_narrower,2.8457341233629174,2.3750329254929587,-0.8750226141550226,0.1056977478055731,10.036728889852387,10.789265674011183,0.573842025326631
CV-E-continuous-B6R,2019-NYH3,1,Selected-G+E+GxE,573,environment_narrower,2.340516376488137,1.8719060853013918,-0.26835619751276574,0.10114612879156958,10.036728889852387,10.789265674011183,0.573842025326631
CV-E-continuous-B6R,2019-OHH1,3,B6-fixed-G+E,367,baseline,3.1907409750128917,2.9045116934598814,-2.600127408198298,0.11273285532558575,,,
CV-E-continuous-B6R,2019-OHH1,3,Selected-G,367,environment_narrower,2.548214298930234,2.2215828313158874,-1.2961839046317674,0.08726106450127102,14.295873975521705,14.419354194861759,0.3233030509970621
CV-E-continuous-B6R,2019-OHH1,3,Selected-G+E,367,environment_narrower,3.2108543745355527,2.9228982419413367,-2.645658542565791,0.1155499001955416,14.295873975521705,14.419354194861759,0.3233030509970621
CV-E-continuous-B6R,2019-OHH1,3,Selected-G+E+GxE,367,environment_narrower,2.4894633816494043,2.119026006236745,-1.1915241287403315,-0.029506724527080076,14.295873975521705,14.419354194861759,0.3233030509970621
CV-E-continuous-B6R,2019-SCH1,1,B6-fixed-G+E,365,baseline,4.976488524245862,4.876100160389015,-24.85458826408405,0.13194727266230655,,,
CV-E-continuous-B6R,2019-SCH1,1,Selected-G,365,environment_narrower,5.717348150611626,5.626512893649914,-33.125646664646375,0.09147150497202042,10.546985687400454,14.059397040510692,0.5415560805048939
CV-E-continuous-B6R,2019-SCH1,1,Selected-G+E,365,environment_narrower,4.853548120273308,4.751842670309318,-23.59293102245081,0.13912865952069833,10.546985687400454,14.059397040510692,0.5415560805048939
CV-E-continuous-B6R,2019-SCH1,1,Selected-G+E+GxE,365,environment_narrower,5.944621906459083,5.850131359230266,-35.892670009123925,0.01219789904233511,10.546985687400454,14.059397040510692,0.5415560805048939
CV-E-continuous-B6R,2019-TXH1,3,B6-fixed-G+E,571,baseline,1.8854873310302214,1.5071747157838682,-0.15138457681905493,0.020925072569235738,,,
CV-E-continuous-B6R,2019-TXH1,3,Selected-G,571,environment_narrower,1.9235212419705778,1.4043872034184073,-0.19830437179409688,0.01983251637163769,6.375883067543013,11.855582423002415,0.7988328047407076
CV-E-continuous-B6R,2019-TXH1,3,Selected-G+E,571,environment_narrower,1.9174310229733982,1.5466022998750857,-0.19072828415609355,0.023872231766896256,6.375883067543013,11.855582423002415,0.7988328047407076
CV-E-continuous-B6R,2019-TXH1,3,Selected-G+E+GxE,571,environment_narrower,1.9761237758970316,1.552080639011536,-0.2647405912144831,0.14318542259199873,6.375883067543013,11.855582423002415,0.7988328047407076
CV-E-continuous-B6R,2019-TXH2,0,B6-fixed-G+E,438,baseline,1.5468936027678133,1.2489932073718357,-0.17795753337299502,0.007080113992785653,,,
CV-E-continuous-B6R,2019-TXH2,0,Selected-G,438,environment_narrower,1.485014445304676,1.1963877212240295,-0.08560067217621525,-0.017108187443118837,2.290183891805799e-05,10.66012629435518,0.9999999999971122
CV-E-continuous-B6R,2019-TXH2,0,Selected-G+E,438,environment_narrower,1.5192778933952893,1.2279388369983053,-0.13627430068980284,0.009464465995467242,2.290183891805799e-05,10.66012629435518,0.9999999999971122
CV-E-continuous-B6R,2019-TXH2,0,Selected-G+E+GxE,438,environment_narrower,1.7560095597527148,1.3830284698551956,-0.5179675893253499,0.1646800913753385,2.290183891805799e-05,10.66012629435518,0.9999999999971122
CV-E-continuous-B6R,2019-TXH3,4,B6-fixed-G+E,445,baseline,1.7033321612853745,1.3447357691608879,-0.24242546412568933,0.04347264907662705,,,
CV-E-continuous-B6R,2019-TXH3,4,Selected-G,445,environment_rank_32,1.6537961080746675,1.289357072237435,-0.17121218450291487,0.0217464452852172,2.3132746165460916e-05,10.546952649031342,0.9999999999985109
CV-E-continuous-B6R,2019-TXH3,4,Selected-G+E,445,environment_rank_32,1.6388125723504177,1.2908417412278064,-0.1500857563440463,0.0568247777368833,2.3132746165460916e-05,10.546952649031342,0.9999999999985109
CV-E-continuous-B6R,2019-TXH3,4,Selected-G+E+GxE,445,environment_rank_32,1.5357717250764658,1.1757772071784065,-0.010008400387174099,0.23029104556843089,2.3132746165460916e-05,10.546952649031342,0.9999999999985109
CV-E-continuous-B6R,2019-WIH1,2,B6-fixed-G+E,580,baseline,2.705581766022294,2.2969585621210062,-0.5033140975562973,0.05534350595513028,,,
CV-E-continuous-B6R,2019-WIH1,2,Selected-G,580,environment_rank_32,3.2038229086565284,2.78682361150171,-1.1079747685106627,0.05436514676813471,11.147162578306416,12.393467429098477,0.7107786785326532
CV-E-continuous-B6R,2019-WIH1,2,Selected-G+E,580,environment_rank_32,3.033542056314442,2.6179979966566505,-0.8898548256306333,0.05266070895896649,11.147162578306416,12.393467429098477,0.7107786785326532
CV-E-continuous-B6R,2019-WIH1,2,Selected-G+E+GxE,580,environment_rank_32,4.495866214493511,3.983919188141256,-3.1510232118909816,-0.02242597923393354,11.147162578306416,12.393467429098477,0.7107786785326532
CV-E-continuous-B6R,2019-WIH2,4,B6-fixed-G+E,1113,baseline,2.9229241742507366,2.4961605928349537,-2.0745992820024832,0.08083065770578615,,,
CV-E-continuous-B6R,2019-WIH2,4,Selected-G,1113,environment_rank_32,2.2610355375008973,1.824969042664028,-0.8397897707714459,0.1711961508476233,16.077172521231496,16.508433250580467,0.48710246332314955
CV-E-continuous-B6R,2019-WIH2,4,Selected-G+E,1113,environment_rank_32,2.9925158131885032,2.564689245077815,-2.222747878157286,0.005755472477068064,16.077172521231496,16.508433250580467,0.48710246332314955
CV-E-continuous-B6R,2019-WIH2,4,Selected-G+E+GxE,1113,environment_rank_32,2.8084508386324645,2.375653811627648,-1.8384880828299766,0.23919252913562572,16.077172521231496,16.508433250580467,0.48710246332314955
CV-E-continuous-B6R,2020-DEH1,3,B6-fixed-G+E,1143,baseline,2.9233415819194972,2.425969302721931,-1.3277711761197173,0.48764962540027185,,,
CV-E-continuous-B6R,2020-DEH1,3,Selected-G,1143,environment_narrower,2.32965045198752,1.8752369472575092,-0.47830036485099914,0.5146214878706098,27.649186259345107,28.45141308890672,0.014643264634143987
CV-E-continuous-B6R,2020-DEH1,3,Selected-G+E,1143,environment_narrower,1.9560916385176585,1.5027649274349244,-0.0422203561867569,0.49467857414289373,27.649186259345107,28.45141308890672,0.014643264634143987
CV-E-continuous-B6R,2020-DEH1,3,Selected-G+E+GxE,1143,environment_narrower,1.7941915417382728,1.4327534833236797,0.12316320089797061,0.38991995238063565,27.649186259345107,28.45141308890672,0.014643264634143987
CV-E-continuous-B6R,2020-INH1,3,B6-fixed-G+E,415,baseline,1.6464011370857634,1.2879508507304818,-0.00882222470046079,0.0928822371143087,,,
CV-E-continuous-B6R,2020-INH1,3,Selected-G,415,environment_narrower,2.1421536805093258,1.6967601457198331,-0.70782975305934,0.04316857311935053,10.451758668724565,11.474824114901875,0.546865639312392
CV-E-continuous-B6R,2020-INH1,3,Selected-G+E,415,environment_narrower,1.721709037784463,1.3387022067576446,-0.10322182538621516,0.06807611366857548,10.451758668724565,11.474824114901875,0.546865639312392
CV-E-continuous-B6R,2020-INH1,3,Selected-G+E+GxE,415,environment_narrower,2.5025953681208972,2.075389165685579,-1.3309051394324465,0.05957251118603586,10.451758668724565,11.474824114901875,0.546865639312392
CV-E-continuous-B6R,2020-MIH1,4,B6-fixed-G+E,415,baseline,3.9412355378993116,3.7183819240840563,-8.759408013551308,0.060041732991645044,,,
CV-E-continuous-B6R,2020-MIH1,4,Selected-G,415,environment_rank_32,3.2916789058944467,3.017970300952997,-5.807593634309605,0.033227980861421605,10.248775986578279,10.387006116780976,0.7465474040847365
