regime,environment,horizon,n,rmse,mae,r2,correlation
CV-E-B8,2018-ILH1,Pre-season-G-only,394,2.72183102751237,2.3888772117735475,-2.0025801224536077,0.12723006498311706
CV-E-B8,2018-ILH1,Pre-season-location-history,394,1.6683172018922205,1.3127208412284324,-0.12805309066278547,0.09024330135203859
CV-E-B8,2018-ILH1,Reproductive-stage-observed,394,2.318018770870138,1.9707271726421942,-1.1777407668912132,0.14124932847138488
CV-E-B8,2018-INH1,At-flowering-observed,407,1.9945534118802346,1.658025363091216,-1.2263920574616796,0.053183833492425746
CV-E-B8,2018-INH1,Full-season-nonleaky,407,1.8685275709974118,1.5315204745081796,-0.9539314510305541,0.04703564842408013
CV-E-B8,2018-INH1,Pre-flowering-observed,407,2.2923620898972685,1.9649293611079484,-1.9408761675644213,0.05648420985717714
CV-E-B8,2018-INH1,Pre-season-G-only,407,2.3895566456857353,2.063852288643652,-2.1955451852601056,0.026444585411970437
CV-E-B8,2018-INH1,Pre-season-location-history,407,1.3811250376061428,1.1061613345776007,-0.06752068605452699,0.04496881563333674
CV-E-B8,2018-INH1,Reproductive-stage-observed,407,2.0929647878230457,1.760843930781214,-1.4515126928717286,0.064638081318
CV-E-B8,2018-MIH1,At-flowering-observed,375,1.413869025787718,1.0975286646508353,-0.1875363991361516,-0.10294795817028451
CV-E-B8,2018-MIH1,Full-season-nonleaky,375,1.7255121662410502,1.389937659044325,-0.7687425391226301,-0.09514848343294648
CV-E-B8,2018-MIH1,Pre-flowering-observed,375,1.5460430223271342,1.1992900041315646,-0.41994564305343385,-0.1521329461381911
CV-E-B8,2018-MIH1,Pre-season-G-only,375,1.4536517137119835,1.1180251514068087,-0.255305115571796,-0.16887067295903146
CV-E-B8,2018-MIH1,Pre-season-location-history,375,1.4161586164304996,1.0958975953296115,-0.19138565773345873,-0.09725428604516072
CV-E-B8,2018-MIH1,Reproductive-stage-observed,375,2.0358694754559403,1.7051223117767471,-1.462228938076446,-0.09455850021868849
CV-E-B8,2018-MNH1,At-flowering-observed,916,2.187223677149604,1.7872838933963335,-0.6662484478341055,-0.11221296922727812
CV-E-B8,2018-MNH1,Full-season-nonleaky,916,1.8730631929476955,1.4768950519113668,-0.22196346188419103,-0.08092143050290562
CV-E-B8,2018-MNH1,Pre-flowering-observed,916,2.0328203787060715,1.6284555690097837,-0.43930015547277135,-0.06751756812729298
CV-E-B8,2018-MNH1,Pre-season-G-only,916,2.6157511420334467,2.087417241419961,-1.3831216269201363,-0.14802897559203465
CV-E-B8,2018-MNH1,Pre-season-location-history,916,2.1794299011509395,1.6970609430189822,-0.6543948546139688,0.002697733402570972
CV-E-B8,2018-MNH1,Reproductive-stage-observed,916,1.9509232196585298,1.564497012644113,-0.3256647735392768,-0.1544927801464547
CV-E-B8,2018-MOH1,At-flowering-observed,790,2.703510619460181,2.407262032430414,-3.4532456172809036,0.12192372488600844
CV-E-B8,2018-MOH1,Full-season-nonleaky,790,2.394828075858496,2.0811161879458653,-2.494372279049661,0.11452571150166327
CV-E-B8,2018-MOH1,Pre-flowering-observed,790,2.425659232919809,2.1129551035456475,-2.5849249483557353,0.11109464302430123
CV-E-B8,2018-MOH1,Pre-season-G-only,790,2.5028537276020604,2.189260498117119,-2.8167299065611373,0.13054955605038981
CV-E-B8,2018-MOH1,Pre-season-location-history,790,3.51350083769889,3.273252434190364,-6.52143336560343,0.10460892512703887
CV-E-B8,2018-MOH1,Reproductive-stage-observed,790,1.7416105664536434,1.4211182311712152,-0.8480877628496888,0.12315518336280919
CV-E-B8,2018-NCH1,At-flowering-observed,639,2.67005002871359,2.183274540165078,-0.539204229121057,-0.15540476248896673
CV-E-B8,2018-NCH1,Full-season-nonleaky,639,3.2134735301036814,2.6580203140828393,-1.2294970608314322,-0.24947226258776653
CV-E-B8,2018-NCH1,Pre-flowering-observed,639,2.6606096785733193,2.172222656664849,-0.5283393096385083,-0.1960324610668089
CV-E-B8,2018-NCH1,Pre-season-G-only,639,2.677601000975586,2.1788062046338967,-0.5479223599928988,-0.34145872086715173
CV-E-B8,2018-NCH1,Pre-season-location-history,639,3.163457745970986,2.6300984544522463,-1.16063559408699,0.13873961866623033
CV-E-B8,2018-NCH1,Reproductive-stage-observed,639,3.7543829754898543,3.16402410614036,-2.04322872148976,-0.2799137728581654
CV-E-B8,2018-NYH1,At-flowering-observed,373,2.8250574970790794,2.334029700947567,-1.4581789983929014,0.1769021906443889
CV-E-B8,2018-NYH1,Full-season-nonleaky,373,2.263683374820237,1.7613902767095624,-0.5783026437640697,0.2230127166517175
CV-E-B8,2018-NYH1,Pre-flowering-observed,373,2.5735844998886637,2.0621728523059506,-1.0400263918864,0.17876942364516119
CV-E-B8,2018-NYH1,Pre-season-G-only,373,2.564870988547484,2.0670585708923013,-1.026235742373827,0.22877808209967926
CV-E-B8,2018-NYH1,Pre-season-location-history,373,2.36245361899833,1.8483700053588104,-0.7190381041860079,0.20692956135681792
CV-E-B8,2018-NYH1,Reproductive-stage-observed,373,2.174506881549608,1.6816524490281228,-0.45639940970906756,0.19635941666128695
CV-E-B8,2018-NYH2,At-flowering-observed,395,2.8333346760711793,2.373178662075628,-1.2205707179068033,0.08450887369451425
CV-E-B8,2018-NYH2,Full-season-nonleaky,395,2.3617418056018815,1.9238470417114153,-0.5428854707452622,0.07482978119372675
CV-E-B8,2018-NYH2,Pre-flowering-observed,395,2.850929976153974,2.389430129204843,-1.2482363006722124,0.08272618249157856
CV-E-B8,2018-NYH2,Pre-season-G-only,395,2.042077418926731,1.6414509496008456,-0.15348847831885415,0.07451216193554556
CV-E-B8,2018-NYH2,Pre-season-location-history,395,2.015744518580751,1.618897083804906,-0.1239314657495938,0.09685255623872009
CV-E-B8,2018-NYH2,Reproductive-stage-observed,395,2.2229302640527813,1.7976768868619482,-0.3668489772025936,0.10095057714002571
CV-E-B8,2018-NYH3,At-flowering-observed,416,2.450497756863432,2.0463145837325234,-1.3218124151842465,0.18260088800596783
CV-E-B8,2018-NYH3,Full-season-nonleaky,416,2.4228721715900847,2.0193992871604984,-1.269757783571405,0.19677541536973933
CV-E-B8,2018-NYH3,Pre-flowering-observed,416,2.216409476419966,1.8077775595090784,-0.8994090687348246,0.18901817765784415
CV-E-B8,2018-NYH3,Pre-season-G-only,416,1.5900607580506392,1.2359642443776824,0.022434312233669096,0.1756053298345647
CV-E-B8,2018-NYH3,Pre-season-location-history,416,1.8144755808446873,1.4204353497241158,-0.2729776134304156,0.18430595623052914
CV-E-B8,2018-NYH3,Reproductive-stage-observed,416,2.848812939678342,2.4668582315994323,-2.137952585453976,0.19677909507946614
CV-E-B8,2018-OHH1,At-flowering-observed,380,1.948876100765758,1.6342307205416067,-0.9155171951285719,-0.012538400985153082
CV-E-B8,2018-OHH1,Full-season-nonleaky,380,1.826797988184483,1.5194472691348109,-0.6830563026325303,-0.021993361169353694
CV-E-B8,2018-OHH1,Pre-flowering-observed,380,1.8413922365918958,1.5123672423571777,-0.7100555201934251,-0.0365449863034529
CV-E-B8,2018-OHH1,Pre-season-G-only,380,1.7399879654256198,1.4129288753203864,-0.5268982038114498,-0.03298803456974029
CV-E-B8,2018-OHH1,Pre-season-location-history,380,1.4759928488264666,1.1492470255742444,-0.0987176518056112,-0.044969794375837875
CV-E-B8,2018-OHH1,Reproductive-stage-observed,380,2.2304847479321297,1.9170755002496016,-1.5090892570191197,-0.021586256893567277
CV-E-B8,2018-SCH1,At-flowering-observed,378,3.6315759183177314,3.3640764644091625,-6.304903002590753,0.03180662871820867
CV-E-B8,2018-SCH1,Full-season-nonleaky,378,2.976861824492804,2.682890697415554,-3.9084181331649575,0.014351020207989942
CV-E-B8,2018-SCH1,Pre-flowering-observed,378,3.327272667375474,3.0452795977398157,-5.131983581035584,0.04073682814041963
CV-E-B8,2018-SCH1,Pre-season-G-only,378,3.300590882905211,3.012769835715033,-5.0340317341407115,0.01729095024595571
CV-E-B8,2018-SCH1,Pre-season-location-history,378,2.4736223774951784,2.1562778755566523,-2.389151638703031,0.08579470879126586
CV-E-B8,2018-SCH1,Reproductive-stage-observed,378,3.0491698952894764,2.758443473792591,-4.149765400814565,0.019480267244688994
CV-E-B8,2018-TXH1-Dry,At-flowering-observed,369,1.3000986226253781,1.0258153576993563,-0.01183242902086068,0.13887291284063769
CV-E-B8,2018-TXH1-Dry,Full-season-nonleaky,369,1.3362972106377322,1.0696748536999987,-0.06896164250436243,0.15578930839952015
CV-E-B8,2018-TXH1-Dry,Pre-flowering-observed,369,1.3924502149117393,1.0971316457915294,-0.16068761683644417,0.13903703257663308
CV-E-B8,2018-TXH1-Dry,Pre-season-G-only,369,2.2261477625381456,1.8870563299463068,-1.9666340237501925,0.13435577783713532
CV-E-B8,2018-TXH1-Dry,Pre-season-location-history,369,1.4815073082411252,1.1684660688228894,-0.3139038776694931,0.1430829365796264
CV-E-B8,2018-TXH1-Dry,Reproductive-stage-observed,369,1.2841754479190446,1.0202975294749796,0.012800963558464162,0.16109862258902882
CV-E-B8,2018-TXH1-Early,At-flowering-observed,404,2.0612734670960395,1.7504606587519027,-1.873824947882588,0.04144235476994006
CV-E-B8,2018-TXH1-Early,Full-season-nonleaky,404,2.119286026910205,1.8145741604683956,-2.0378633469284466,0.03842566727656026
CV-E-B8,2018-TXH1-Early,Pre-flowering-observed,404,1.7602352187623758,1.4303549635830315,-1.0957066755322264,0.03434776671019658
CV-E-B8,2018-TXH1-Early,Pre-season-G-only,404,1.332240739258368,1.0361419977165045,-0.20047882666984718,0.018775000940460813
CV-E-B8,2018-TXH1-Early,Pre-season-location-history,404,2.2056610742255467,1.8987993797660803,-2.290535966430901,0.0212891283084325
CV-E-B8,2018-TXH1-Early,Reproductive-stage-observed,404,2.2504745796403633,1.9458848168451948,-2.425605190347621,0.034488190660846456
CV-E-B8,2018-TXH1-Late,At-flowering-observed,434,3.08827555566222,2.857476302722702,-6.190870838142688,0.10693701286166239
CV-E-B8,2018-TXH1-Late,Full-season-nonleaky,434,1.660346277258478,1.3701147127083213,-1.07848428730327,0.12357771947520968
CV-E-B8,2018-TXH1-Late,Pre-flowering-observed,434,2.7574420218326376,2.5068877761314994,-4.732739131344746,0.11337828001843075
CV-E-B8,2018-TXH1-Late,Pre-season-G-only,434,3.205815619542517,2.9870769070793606,-6.748657792112193,0.09191738464674273
CV-E-B8,2018-TXH1-Late,Pre-season-location-history,434,1.8117403993256804,1.5250048818455009,-1.4748070095914128,0.1055391057776719
CV-E-B8,2018-TXH1-Late,Reproductive-stage-observed,434,1.7029123619634436,1.4123712092002483,-1.186422039984857,0.12037645253075684
CV-E-B8,2018-TXH2,At-flowering-observed,443,3.36369808909102,3.0085615156586636,-3.714052671021917,0.018234771243328843
CV-E-B8,2018-TXH2,Full-season-nonleaky,443,2.5741500282100764,2.175931878283379,-1.7607566308725446,0.05291428899524103
CV-E-B8,2018-TXH2,Pre-flowering-observed,443,3.0131022037001345,2.6294864056889358,-2.782580156099111,0.029860072320337227
CV-E-B8,2018-TXH2,Pre-season-G-only,443,1.9770869786179546,1.5795971417349215,-0.6285907555916805,0.023406462885124525
CV-E-B8,2018-TXH2,Pre-season-location-history,443,1.636254258154385,1.2802775918941731,-0.11548052705617495,0.05317878971486882
CV-E-B8,2018-TXH2,Reproductive-stage-observed,443,4.073274888913351,3.765324616069183,-5.912702288803532,0.03059207035822212
CV-E-B8,2018-WIH1,At-flowering-observed,401,2.1212718896883835,1.684703575574319,-0.3833677240993407,-0.05713432696096468
CV-E-B8,2018-WIH1,Full-season-nonleaky,401,1.9821806538397435,1.583163581831538,-0.20790125129191672,-0.050835728436271016
CV-E-B8,2018-WIH1,Pre-flowering-observed,401,1.8947190468432986,1.4832996426135325,-0.10365823166158972,-0.07889171206814725
CV-E-B8,2018-WIH1,Pre-season-G-only,401,2.2627547966344954,1.8262316569976416,-0.5740551817155495,-0.05001637976282252
CV-E-B8,2018-WIH1,Pre-season-location-history,401,1.905767636632439,1.4967394440131057,-0.11656718495803009,-0.05787531793030273
CV-E-B8,2018-WIH1,Reproductive-stage-observed,401,1.8536599574726145,1.4615859072318838,-0.05634334820133691,-0.04986953260773965
CV-E-B8,2018-WIH2,At-flowering-observed,815,4.406592832124419,4.032695327365961,-4.804705966914136,0.05786026448664156
CV-E-B8,2018-WIH2,Full-season-nonleaky,815,2.8577483449825247,2.342909080269452,-1.441306695508855,0.027367343979714378
CV-E-B8,2018-WIH2,Pre-flowering-observed,815,3.8594357866768205,3.4194700219866294,-3.452685460370258,-0.028909388207296133
CV-E-B8,2018-WIH2,Pre-season-G-only,815,2.5323179338676907,1.97124082980316,-0.9169502404182575,-0.10586337674241261
CV-E-B8,2018-WIH2,Pre-season-location-history,815,2.327918395708723,1.813505611936929,-0.6199808578863453,0.09238156934711775
CV-E-B8,2018-WIH2,Reproductive-stage-observed,815,2.890760008948476,2.3791843773077765,-1.498034628700359,0.025231695525042883
CV-E-B8,2019-DEH1,At-flowering-observed,814,2.6469512981005097,2.210921541146316,-0.9998831354229363,0.055526650936824844
CV-E-B8,2019-DEH1,Full-season-nonleaky,814,3.4979817795985175,3.0482640285864604,-2.492591580233088,0.026804551280618417
CV-E-B8,2019-DEH1,Pre-flowering-observed,814,2.744382930148902,2.3046167251310328,-1.1498201813978195,0.03873649685183027
CV-E-B8,2019-DEH1,Pre-season-G-only,814,2.5389449595028135,2.102845777237189,-0.8400062109893724,-0.0022692026158020297
CV-E-B8,2019-DEH1,Pre-season-location-history,814,2.9931064096650255,2.545909463985957,-1.557154867040389,0.10180463283472588
CV-E-B8,2019-DEH1,Reproductive-stage-observed,814,3.121257329953701,2.6664075304614663,-1.7808135262807072,0.01663455993733307
CV-E-B8,2019-GAH2,At-flowering-observed,390,2.290465573375038,1.9425787571158355,-1.4735232866724792,-0.10494084031437007
CV-E-B8,2019-GAH2,Full-season-nonleaky,390,2.837742827642189,2.493676658191731,-2.796772152996542,-0.09502579865362352
CV-E-B8,2019-GAH2,Pre-flowering-observed,390,2.467305158532854,2.1158968991846945,-1.8702134797665368,-0.09052590383428179
CV-E-B8,2019-GAH2,Pre-season-G-only,390,3.3304633481653387,2.987497770290149,-4.229712126408012,-0.0643542569080278
CV-E-B8,2019-GAH2,Pre-season-location-history,390,3.674481801687421,3.3537812724653855,-5.3659125438311985,-0.1230886771572589
CV-E-B8,2019-GAH2,Reproductive-stage-observed,390,2.7975020677584714,2.4517281555031047,-2.6898549882232374,-0.0818982403844881
CV-E-B8,2019-IAH4,At-flowering-observed,1140,2.3663318286045745,2.0792683683701725,-2.2929157263985998,0.029179010291867754
CV-E-B8,2019-IAH4,Full-season-nonleaky,1140,1.7236779166431602,1.4194021186785994,-0.7471957346547677,0.0010309615449938905
CV-E-B8,2019-IAH4,Pre-flowering-observed,1140,2.371467054138234,2.0820889915921,-2.3072232828766626,0.020184658837432406
CV-E-B8,2019-IAH4,Pre-season-G-only,1140,2.6028778354119755,2.310443157619624,-2.9841611479883037,-0.004990949704730678
CV-E-B8,2019-IAH4,Pre-season-location-history,1140,1.7698420811942495,1.4761569567462176,-0.8420370436896738,0.0346305364754179
CV-E-B8,2019-IAH4,Reproductive-stage-observed,1140,1.6824433326315347,1.3857722448680116,-0.6646012501567617,0.02181021026440872
CV-E-B8,2019-ILH1,At-flowering-observed,448,4.24151430799048,3.9231028858246497,-5.310085495810437,0.21838082524949382
CV-E-B8,2019-ILH1,Full-season-nonleaky,448,3.1865669344807412,2.821747302755741,-2.5615534103831816,0.2327365982286581
CV-E-B8,2019-ILH1,Pre-flowering-observed,448,4.515003703901488,4.210273475270031,-6.150058460595274,0.21471330605314037
CV-E-B8,2019-ILH1,Pre-season-G-only,448,4.603584819002806,4.304208373714339,-6.433368609611642,0.21087309325373735
CV-E-B8,2019-ILH1,Pre-season-location-history,448,3.444321367968955,3.085818078924749,-3.1610286185958367,0.21802243825556866
CV-E-B8,2019-ILH1,Reproductive-stage-observed,448,3.305830289295388,2.945194300537684,-2.8331382204491025,0.227899780833682
CV-E-B8,2019-INH1,At-flowering-observed,440,4.36763286654354,4.086906348213183,-6.891098512801706,0.09654872586793663
CV-E-B8,2019-INH1,Full-season-nonleaky,440,3.85288066463213,3.5460766994367656,-5.140678073196719,0.13018619870402115
CV-E-B8,2019-INH1,Pre-flowering-observed,440,4.725786176195021,4.464689734494359,-8.238327404510281,0.09745881011323172
CV-E-B8,2019-INH1,Pre-season-G-only,440,5.29613518936302,5.059868862057488,-10.602814236004257,0.07604349237615762
CV-E-B8,2019-INH1,Pre-season-location-history,440,4.087225419144018,3.785851801221439,-5.910387412428013,0.08420882873145129
CV-E-B8,2019-INH1,Reproductive-stage-observed,440,4.165219000504646,3.8767098904729944,-6.1766356155182205,0.12485734372950281
CV-E-B8,2019-MIH1,At-flowering-observed,454,1.9450047743107364,1.5899825443818834,-0.21027470510826296,0.08744317213889627
CV-E-B8,2019-MIH1,Full-season-nonleaky,454,1.7777766043139056,1.41905048609146,-0.011106695475232353,0.07580752276015774
CV-E-B8,2019-MIH1,Pre-flowering-observed,454,1.8677778806652625,1.519825539262719,-0.11607420060302132,0.08410739531900892
CV-E-B8,2019-MIH1,Pre-season-G-only,454,1.8559729399495832,1.5077367353821716,-0.10201090726697348,0.0841281081199968
CV-E-B8,2019-MIH1,Pre-season-location-history,454,1.8634870141630466,1.5146508013575124,-0.11095215196374086,0.06726553672813347
CV-E-B8,2019-MIH1,Reproductive-stage-observed,454,1.8000535654693979,1.4552179255418562,-0.03660540975817783,0.08339659445656274
CV-E-B8,2019-MNH1,At-flowering-observed,1001,3.9436309949379083,3.5731577674535115,-3.6498753550724317,-0.062140779225845516
CV-E-B8,2019-MNH1,Full-season-nonleaky,1001,3.434720629703166,3.0484638493828125,-2.527212345398189,-0.057505575217632325
CV-E-B8,2019-MNH1,Pre-flowering-observed,1001,3.687844274874504,3.3288936110251828,-3.0662485059022027,0.03967843166173097
CV-E-B8,2019-MNH1,Pre-season-G-only,1001,2.180362588158187,1.7849102869633346,-0.421366946597189,0.1276711466552662
CV-E-B8,2019-MNH1,Pre-season-location-history,1001,2.104047268118057,1.7059188613908167,-0.323609126580628,-0.10472109216882193
CV-E-B8,2019-MNH1,Reproductive-stage-observed,1001,3.643965616416718,3.269833954325734,-2.970062186810893,-0.05276898987375514
CV-E-B8,2019-MOH1,At-flowering-observed,515,3.6374451324406953,3.22463702272597,-3.007385208139344,-0.08593834179281575
CV-E-B8,2019-MOH1,Full-season-nonleaky,515,3.373845007170458,2.9610258693243563,-2.447612474535408,-0.07795208596766294
CV-E-B8,2019-MOH1,Pre-flowering-observed,515,3.2027853385314913,2.79189977758803,-2.106875512431635,-0.086724653027946
CV-E-B8,2019-MOH1,Pre-season-G-only,515,2.9982563931233583,2.5888197064068077,-1.7227372021459235,-0.10845043867035536
CV-E-B8,2019-MOH1,Pre-season-location-history,515,4.197753872512344,3.7974666688430245,-4.337060556084492,-0.08951970057173944
CV-E-B8,2019-MOH1,Reproductive-stage-observed,515,2.631982115084298,2.2523064259488903,-1.0981380326760308,-0.09375750389318331
CV-E-B8,2019-NEH1,At-flowering-observed,308,4.274034822514969,3.807152879334136,-2.8424704604811852,0.12546469982983527
CV-E-B8,2019-NEH1,Full-season-nonleaky,308,2.681477642479266,2.2354267405800807,-0.5124561268746197,0.14192734636034485
CV-E-B8,2019-NEH1,Pre-flowering-observed,308,4.01139073163772,3.5467173740683573,-2.3847325542940827,0.12585508009756122
CV-E-B8,2019-NEH1,Pre-season-G-only,308,2.915514544003292,2.460578681843655,-0.7879890282474451,0.12093643572291544
CV-E-B8,2019-NEH1,Pre-season-location-history,308,3.8081510915192323,3.338600920538815,-2.050441966352576,0.11792942488995435
CV-E-B8,2019-NEH1,Reproductive-stage-observed,308,3.06012327722456,2.605864284655101,-0.9697552642820839,0.13385867727162531
CV-E-B8,2019-NEH2,At-flowering-observed,170,2.542052443786944,2.2072763081294866,-1.8909153627669695,0.2184827365850682
CV-E-B8,2019-NEH2,Full-season-nonleaky,170,1.6794098416757588,1.3432787387399074,-0.261768708465447,0.24346231041760405
CV-E-B8,2019-NEH2,Pre-flowering-observed,170,2.5270597828419676,2.1920897739210767,-1.8569155135560447,0.21871417754155584
CV-E-B8,2019-NEH2,Pre-season-G-only,170,2.7397510337999957,2.416483222798168,-2.358060868636609,0.24463089186434087
CV-E-B8,2019-NEH2,Pre-season-location-history,170,3.246297575242881,2.9437175674832883,-3.714580110880733,0.22381502781802212
CV-E-B8,2019-NEH2,Reproductive-stage-observed,170,2.1782669243912323,1.8495766328516177,-1.1226997026626973,0.23670609752817662
CV-E-B8,2019-NEH2L,At-flowering-observed,174,2.4496734316216835,1.9778852618883778,-0.2809970227222145,0.12501139940064462
CV-E-B8,2019-NEH2L,Full-season-nonleaky,174,2.394520346213981,1.8150044998508859,-0.2239644376592569,0.14076478056222783
CV-E-B8,2019-NEH2L,Pre-flowering-observed,174,2.163824389862117,1.7016448112082132,0.000516198946053037,0.1396498068376564
CV-E-B8,2019-NEH2L,Pre-season-G-only,174,2.1691727295563172,1.7254587426149315,-0.004430769268277679,0.1618615290141431
CV-E-B8,2019-NEH2L,Pre-season-location-history,174,2.916230234781032,2.4498783695819992,-0.8154126318463524,0.1631956151000415
CV-E-B8,2019-NEH2L,Reproductive-stage-observed,174,2.1507712277870836,1.6831862422116661,0.01253849905340021,0.13542613984348342
CV-E-B8,2019-NYH1,At-flowering-observed,201,1.537335908759443,1.1661102214190502,-0.17829653318488314,0.1840209528523999
CV-E-B8,2019-NYH1,Full-season-nonleaky,201,2.7547129164818767,2.4075783837634384,-2.7832910038703296,0.16637014628438748
CV-E-B8,2019-NYH1,Pre-flowering-observed,201,1.5549889846808576,1.1892835109284225,-0.20551242453727148,0.18970435920635914
CV-E-B8,2019-NYH1,Pre-season-G-only,201,1.421112814733255,1.1207927732900664,-0.0068717786896559385,0.18661331429702993
CV-E-B8,2019-NYH1,Pre-season-location-history,201,1.6853891774309728,1.3948035747320482,-0.41617674510278246,0.17233256374254063
CV-E-B8,2019-NYH1,Reproductive-stage-observed,201,2.427586610374785,2.059881515769093,-1.9380996661244994,0.1780599625725404
CV-E-B8,2019-NYH2,At-flowering-observed,402,4.258744579487805,3.9093215092237887,-4.5439208582930295,0.07486760577109614
CV-E-B8,2019-NYH2,Full-season-nonleaky,402,3.335195767049316,2.943066183332189,-2.4001376258983327,0.07278123384498847
CV-E-B8,2019-NYH2,Pre-flowering-observed,402,3.604903300301382,3.223680376335956,-2.9722911551604945,0.07366588902562729
CV-E-B8,2019-NYH2,Pre-season-G-only,402,3.7483562968873883,3.370647431463662,-3.294727030831302,0.07898310252753578
CV-E-B8,2019-NYH2,Pre-season-location-history,402,4.38554017735165,4.041805898998623,-4.878953463895896,0.05874475277453646
CV-E-B8,2019-NYH2,Reproductive-stage-observed,402,3.943022465715419,3.5799976247214964,-3.75239288844901,0.07429751787966367
CV-E-B8,2019-NYH3,At-flowering-observed,573,4.268274867724695,3.816946012524236,-3.218155885928118,0.08671020827824534
CV-E-B8,2019-NYH3,Full-season-nonleaky,573,2.8425407443963926,2.3720050561402553,-0.870816811397018,0.10721093302494296
CV-E-B8,2019-NYH3,Pre-flowering-observed,573,3.8700659316776562,3.4006055268939592,-2.4678044104869077,0.0893632760512155
CV-E-B8,2019-NYH3,Pre-season-G-only,573,3.928692105116796,3.4618376851287733,-2.5736651348975776,0.0824278695851932
CV-E-B8,2019-NYH3,Pre-season-location-history,573,3.289026135324851,2.8077692047104614,-1.5046815454056124,0.08480579515652573
CV-E-B8,2019-NYH3,Reproductive-stage-observed,573,2.9893073541616433,2.513110788506633,-1.0689929365968571,0.10605154165192257
CV-E-B8,2019-OHH1,At-flowering-observed,367,2.9024636564546116,2.5946583337029923,-1.9789852467903173,0.09009977101793064
CV-E-B8,2019-OHH1,Full-season-nonleaky,367,3.2604879450660533,2.9749372675312817,-2.7592392747066685,0.11733244484686745
CV-E-B8,2019-OHH1,Pre-flowering-observed,367,3.3750658835777267,3.0863418145977883,-3.028091077128792,0.07383546832536979
CV-E-B8,2019-OHH1,Pre-season-G-only,367,2.548214298930234,2.2215828313158874,-1.2961839046317674,0.08726106450127102
CV-E-B8,2019-OHH1,Pre-season-location-history,367,1.9393109306203062,1.5764289944742866,-0.32993269325026864,0.11233013525409657
CV-E-B8,2019-OHH1,Reproductive-stage-observed,367,3.229813158718412,2.9397438190358067,-2.6888378961013375,0.09439693752501985
CV-E-B8,2019-SCH1,At-flowering-observed,365,5.953512187612929,5.868376370390084,-36.00309972811477,0.11380071193474249
CV-E-B8,2019-SCH1,Full-season-nonleaky,365,4.857398773256714,4.755703960444114,-23.63196902368702,0.13779048539389624
CV-E-B8,2019-SCH1,Pre-flowering-observed,365,5.602611950942511,5.5116262923194315,-31.769717602546194,0.1183462110081354
CV-E-B8,2019-SCH1,Pre-season-G-only,365,5.717348150611626,5.626512893649914,-33.125646664646375,0.09147150497202042
CV-E-B8,2019-SCH1,Pre-season-location-history,365,4.802160444644635,4.697183655124106,-23.0749250878164,0.138227114758517
CV-E-B8,2019-SCH1,Reproductive-stage-observed,365,4.934274826514168,4.833559168592808,-24.417818954348824,0.1323815404894401
CV-E-B8,2019-TXH1,At-flowering-observed,571,1.7791672204200994,1.3347727858267977,-0.02519553802437069,0.03870014603241994
CV-E-B8,2019-TXH1,Full-season-nonleaky,571,1.9072759666670274,1.5339521054440153,-0.17814906522770801,0.022920360150595755
CV-E-B8,2019-TXH1,Pre-flowering-observed,571,1.8057842247425464,1.393205258751736,-0.05609960407987291,0.040839901466327454
CV-E-B8,2019-TXH1,Pre-season-G-only,571,1.9235212419705778,1.4043872034184073,-0.19830437179409688,0.01983251637163769
CV-E-B8,2019-TXH1,Pre-season-location-history,571,2.005420186039248,1.6475688276330407,-0.30251860255961116,0.017853919452690523
CV-E-B8,2019-TXH1,Reproductive-stage-observed,571,1.8158761380675068,1.4127950092211878,-0.0679369517218622,0.04444642506481629
CV-E-B8,2019-TXH2,At-flowering-observed,438,1.562811683148147,1.2643460509925761,-0.20232546527770912,-0.00014185459070013753
CV-E-B8,2019-TXH2,Full-season-nonleaky,438,1.5172122921341797,1.2263796302862358,-0.133186657416559,0.008382637550584791
CV-E-B8,2019-TXH2,Pre-flowering-observed,438,1.5671018341359175,1.2684576332780033,-0.2089356510014473,0.0010301112430921252
CV-E-B8,2019-TXH2,Pre-season-G-only,438,1.485014445304676,1.1963877212240295,-0.08560067217621525,-0.017108187443118837
CV-E-B8,2019-TXH2,Pre-season-location-history,438,1.5231327543569486,1.2253896752087872,-0.14204774921175267,0.011620433332886851
CV-E-B8,2019-TXH2,Reproductive-stage-observed,438,1.4786680604649902,1.1976652574469153,-0.07634161368730896,0.008937025249567741
CV-E-B8,2019-TXH3,At-flowering-observed,445,1.6994662766858246,1.3377403711886457,-0.23679224349332073,0.03770331740085314
CV-E-B8,2019-TXH3,Full-season-nonleaky,445,1.6064544820550695,1.2639274264169742,-0.10511761118699492,0.05576568143338463
CV-E-B8,2019-TXH3,Pre-flowering-observed,445,1.582895019705266,1.2335304531618516,-0.07294108617560124,0.03886630940768063
CV-E-B8,2019-TXH3,Pre-season-G-only,445,1.6537961080746675,1.289357072237435,-0.17121218450291487,0.0217464452852172
CV-E-B8,2019-TXH3,Pre-season-location-history,445,6.392411984454418,6.1985697893353136,-16.498513818986268,0.05324182209176659
CV-E-B8,2019-TXH3,Reproductive-stage-observed,445,1.6705372839965036,1.3168617886131875,-0.19504427738773633,0.052796515559552344
CV-E-B8,2019-WIH1,At-flowering-observed,580,2.3717367679003747,1.9534273508534739,-0.1552111605189339,0.049173416161914535
CV-E-B8,2019-WIH1,Full-season-nonleaky,580,3.031277920337786,2.6169374713544213,-0.8870348274824322,0.05177039119010809
