environment,test_year,train_year_max,n_train_environments,n_test_environments,t1_rmse,t1_mae,t1_full_nearest_z,t1_full_mean5_z,t1_full_nearest_percentile,t1_full_max_training_kernel_similarity,t1_full_local_kernel_density5,t1_full_kernel_mass,t1_full_kernel_projection_support,t1_full_kernel_projection_residual,t1_weather_nearest_z,t1_weather_mean5_z,t1_weather_nearest_percentile,t1_weather_max_training_kernel_similarity,t1_weather_local_kernel_density5,t1_weather_kernel_projection_support,t1_weather_kernel_projection_residual,t1_nearest_training_location_km,t1_city_seen_previously,t1_coordinate_seen_previously,t1_soil_mukey_seen_previously,t2_rmse,t2_mae,t2_full_nearest_z,t2_full_mean5_z,t2_full_nearest_percentile,t2_full_max_training_kernel_similarity,t2_full_local_kernel_density5,t2_full_kernel_mass,t2_full_kernel_projection_support,t2_full_kernel_projection_residual,t2_weather_nearest_z,t2_weather_mean5_z,t2_weather_nearest_percentile,t2_weather_max_training_kernel_similarity,t2_weather_local_kernel_density5,t2_weather_kernel_projection_support,t2_weather_kernel_projection_residual,t2_nearest_training_location_km,t2_city_seen_previously,t2_coordinate_seen_previously,t2_soil_mukey_seen_previously,rmse_t2_minus_t1,mae_t2_minus_t1,delta_full_nearest_z_t2_minus_t1,delta_full_mean5_z_t2_minus_t1,delta_full_nearest_percentile_t2_minus_t1,delta_full_max_training_kernel_similarity_t2_minus_t1,delta_full_local_kernel_density5_t2_minus_t1,delta_full_kernel_mass_t2_minus_t1,delta_full_kernel_projection_support_t2_minus_t1,delta_full_kernel_projection_residual_t2_minus_t1,delta_weather_nearest_z_t2_minus_t1,delta_weather_mean5_z_t2_minus_t1,delta_weather_nearest_percentile_t2_minus_t1,delta_weather_max_training_kernel_similarity_t2_minus_t1,delta_weather_local_kernel_density5_t2_minus_t1,delta_weather_kernel_projection_support_t2_minus_t1,delta_weather_kernel_projection_residual_t2_minus_t1,t2_worse_than_t1,t2_extreme_support_percentile
2016-NEH4,2016,2015,23,18,1.7378322347501047,1.3661380623877304,5.862288527168387,6.40429168879443,0.43478260869565216,0.29519614999032684,0.236259397257087,3.1508513592667877,0.22764848234510307,0.772351517654897,2.2683382417168243,3.4733600052709597,0.782608695652174,0.41697067582036224,0.16513586051264334,0.11617022627495076,0.8838297737250492,41.78080407189849,False,False,False,2.0303517665790243,1.691277909892813,5.672796844126429,6.531016021832073,0.43478260869565216,0.326093729058192,0.23053429259117636,2.837192364995653,0.20734334127618373,0.7926566587238163,2.5560188912233945,3.8627437869770476,0.8695652173913043,0.34318570928094233,0.11561507982189556,0.09759657451886572,0.9024034254811343,41.78080407189849,False,False,False,0.29251953182891954,0.3251398475050826,-0.18949168304195751,0.12672433303764308,0.0,0.030897579067865166,-0.005725104665910641,-0.31365899427113453,-0.02030514106891934,0.02030514106891934,0.28768064950657024,0.3893837817060879,0.08695652173913038,-0.0737849665394199,-0.04952078069074778,-0.01857365175608504,0.018573651756085052,True,False
2016-NYH1,2016,2015,23,18,1.7243396849169197,1.402798182272105,3.112870807389916,6.382764742236754,0.2608695652173913,0.708911958448222,0.2716267351545584,2.6626944943773125,0.5098979133796395,0.4901020866203605,2.3072129995017514,3.0166624549638343,0.782608695652174,0.404550440833511,0.22291467383902805,0.12484203777435691,0.8751579622256431,0.22207088851010487,True,False,True,1.8768830981891984,1.6081297325513997,2.944952255958618,6.705771304708745,0.2608695652173913,0.739341011415727,0.254145457776788,2.4402818193242144,0.5518542981240087,0.44814570187599134,2.8463751239938873,3.3919034644529305,0.9130434782608695,0.2654669692376266,0.16205327953754556,0.05935937444717565,0.9406406255528243,0.22207088851010487,True,False,True,0.15254341327227872,0.20533155027929473,-0.16791855143129775,0.3230065624719911,0.0,0.030429052967504977,-0.017481277377770388,-0.22241267505309814,0.041956384744369135,-0.041956384744369135,0.5391621244921359,0.3752410094890961,0.13043478260869557,-0.1390834715958844,-0.06086139430148249,-0.06548266332718126,0.06548266332718122,True,False
2016-NYH2,2016,2015,23,18,3.264838394224232,2.75716998657726,4.007635331155124,5.328741064703036,0.2608695652173913,0.5654007278309792,0.37286394319660066,4.835691609760647,0.3681449285673135,0.6318550714326865,1.525276984380727,2.883244531063027,0.5652173913043478,0.6733347008664056,0.2748423282465028,0.25451760407430113,0.7454823959256989,0.23671304107805552,True,False,False,2.3339349602033086,1.7898123506286476,5.129060899393949,5.910498563348236,0.34782608695652173,0.4000952685742203,0.30198309073794805,4.0289941648403556,0.26345072240912054,0.7365492775908795,3.290448645846885,3.4627189295736756,0.9565217391304348,0.16992850506852142,0.1418232806976032,0.041730894999912116,0.9582691050000879,0.23671304107805552,True,False,False,-0.9309034340209235,-0.9673576359486125,1.1214255682388243,0.5817574986452003,0.08695652173913043,-0.16530545925675888,-0.07088085245865261,-0.8066974449202915,-0.10469420615819297,0.10469420615819303,1.765171661466158,0.5794743985106487,0.39130434782608703,-0.5034061957978841,-0.1330190475488996,-0.212786709074389,0.212786709074389,False,False
2016-NYH2L,2016,2015,23,18,6.8692089707835535,6.832402780820601,4.007635331155124,5.328741064703036,0.2608695652173913,0.5654007278309792,0.37286394319660066,4.835691609760647,0.3681449285673135,0.6318550714326865,1.525276984380727,2.883244531063027,0.5652173913043478,0.6733347008664056,0.2748423282465028,0.25451760407430113,0.7454823959256989,0.23671304107805552,True,False,False,5.6081404596086255,5.564713200101926,5.129060899393949,5.910498563348236,0.34782608695652173,0.4000952685742203,0.30198309073794805,4.0289941648403556,0.26345072240912054,0.7365492775908795,3.290448645846885,3.4627189295736756,0.9565217391304348,0.16992850506852142,0.1418232806976032,0.041730894999912116,0.9582691050000879,0.23671304107805552,True,False,False,-1.261068511174928,-1.2676895807186748,1.1214255682388243,0.5817574986452003,0.08695652173913043,-0.16530545925675888,-0.07088085245865261,-0.8066974449202915,-0.10469420615819297,0.10469420615819303,1.765171661466158,0.5794743985106487,0.39130434782608703,-0.5034061957978841,-0.1330190475488996,-0.212786709074389,0.212786709074389,False,False
2016-TXH1,2016,2015,23,18,2.663033306963742,2.429914788174756,1.9086762935478498,5.788557388532313,0.17391304347826086,0.8786756438480589,0.3355312654726247,2.93901353800224,0.5270752992162844,0.4729247007837156,1.2676846087528861,1.6787940397236263,0.391304347826087,0.760938291370107,0.6186581590273843,0.6670477383738267,0.3329522616261733,0.0,True,True,True,2.3388976612987715,2.080433281963174,1.138186788388802,5.535763157357417,0.08695652173913043,0.9558924323085565,0.36918379426413395,3.1214636687632797,0.680865057010615,0.31913494298938505,1.1264469016929133,1.6138873653855774,0.30434782608695654,0.8124387116019895,0.6509887950700817,0.6059294256493466,0.3940705743506534,0.0,True,True,True,-0.32413564566497044,-0.3494815062115819,-0.7704895051590479,-0.25279423117489586,-0.08695652173913043,0.07721678846049762,0.03365252879150926,0.18245013076103955,0.15378975779433057,-0.15378975779433057,-0.14123770705997285,-0.06490667433804886,-0.08695652173913043,0.051500420231882504,0.03233063604269737,-0.061118312724480095,0.061118312724480095,False,False
2016-TXH2,2016,2015,23,18,2.094599723124237,1.6532890207672748,1.5029107149189977,6.351850740190804,0.17391304347826086,0.922938820844973,0.2924416921731212,2.259546103540729,0.47873186811881435,0.5212681318811856,1.4676605591425271,4.20044114348587,0.5652173913043478,0.6933664782170661,0.1526350012094993,0.08739634151793838,0.9126036584820616,0.0,True,True,True,1.9134476643812115,1.501766539368821,1.3904204745585,5.644236783540952,0.08695652173913043,0.9348970161761702,0.35576432109422623,3.229762931554111,0.527684160039255,0.472315839960745,1.3522411012521702,3.087239716933681,0.43478260869565216,0.7413126864882944,0.2534420395799999,0.12460123015978133,0.8753987698402187,0.0,True,True,True,-0.18115205874302553,-0.1515224813984537,-0.1124902403604977,-0.707613956649852,-0.08695652173913043,0.01195819533119713,0.06332262892110502,0.970216828013382,0.04895229192044065,-0.048952291920440594,-0.1154194578903569,-1.1132014265521888,-0.13043478260869562,0.04794620827122831,0.10080703837050059,0.03720488864184296,-0.037204888641842904,False,False
2016-WIH1,2016,2015,23,18,1.8335809577907871,1.4117086685481222,4.564474591078089,5.0104739617704785,0.34782608695652173,0.47726321844653624,0.4114464467454443,6.103739887726162,0.4568602429010509,0.5431397570989491,1.878863067448795,2.2980010078496163,0.6956521739130435,0.5487342501917507,0.4140902915027963,0.25397387804370364,0.7460261219562964,0.15091648744233718,True,False,False,6.399131647230899,6.138712584128858,4.348925779491399,4.999857781716047,0.34782608695652173,0.5175856676993659,0.420213220700772,6.521437139832378,0.5028139543892683,0.49718604561073165,1.5037442388232636,2.1606561672246114,0.6521739130434783,0.6906211981076854,0.47095495629383943,0.3729371612362407,0.6270628387637593,0.15091648744233718,True,False,False,4.565550689440112,4.727003915580736,-0.21554881158669037,-0.010616180054431545,0.0,0.04032244925282963,0.008766773955327711,0.41769725210621633,0.045953711488217475,-0.045953711488217475,-0.37511882862553136,-0.13734484062500485,-0.04347826086956519,0.1418869479159347,0.05686466479104313,0.11896328319253707,-0.11896328319253702,True,False
2016-WIH2,2016,2015,23,18,3.874494864729653,3.2519520002893425,4.621004074220009,5.131648541048753,0.34782608695652173,0.4685454710512137,0.3934320868252616,6.5682674680186395,0.5223335567679381,0.47766644323206187,1.3345465744690561,1.6174603472287639,0.391304347826087,0.738759888266295,0.6405230988184208,0.6718269339827995,0.32817306601720053,33.66671679908339,False,False,False,10.973858171655507,10.726660680909474,4.633492754459946,5.175748655741389,0.34782608695652173,0.47350780588923586,0.3943393305323525,6.664199655461391,0.5208898150657929,0.4791101849342071,1.125189366316496,1.8848950436535723,0.30434782608695654,0.8128153769788077,0.5601798565504941,0.6298924582663413,0.3701075417336587,33.66671679908339,False,False,False,7.099363306925854,7.474708680620131,0.012488680239936656,0.04410011469263608,0.0,0.004962334838022164,0.0009072437070908879,0.09593218744275145,-0.0014437417021452292,0.0014437417021452292,-0.2093572081525601,0.26743469642480844,-0.08695652173913043,0.07405548871251266,-0.08034324226792677,-0.04193447571645814,0.04193447571645814,True,False
2017-COH1,2017,2016,41,18,1.3778976233529774,1.022789898068113,7.015239543091148,7.881664509147316,0.4878048780487805,0.3059979950536097,0.22681482684096413,4.365751336984486,0.15420291003532413,0.8457970899646758,3.8929455914869946,5.239361657725394,1.0,0.0641110900801337,0.016901485080042727,0.0002505172724304582,0.9997494827275696,259.34224303220014,False,False,False,1.3509684361006895,1.020214175157063,6.42847499278398,7.256071011261689,0.4878048780487805,0.37287965987304755,0.2867570300630956,5.707036653163986,0.2516961015399894,0.7483038984600106,2.827051523683555,3.941935078552703,0.975609756097561,0.23657928474554904,0.08067327484074749,0.004159230817937386,0.9958407691820627,259.34224303220014,False,False,False,-0.02692918725228788,-0.0025757229110499047,-0.5867645503071683,-0.6255934978856272,0.0,0.06688166481943786,0.05994220322213148,1.3412853161794995,0.09749319150466526,-0.09749319150466529,-1.0658940678034394,-1.2974265791726909,-0.024390243902439046,0.17246819466541535,0.06377178976070476,0.003908713545506928,-0.0039087135455069255,False,False
2017-DEH1,2017,2016,41,18,2.170495031331277,1.748878504475766,5.269549733069443,5.45684514212863,0.43902439024390244,0.5126525225174823,0.48864075902720333,12.883723791380952,0.5960897292265942,0.4039102707734058,0.9062376365299205,1.3650079932903971,0.36585365853658536,0.8616808909194458,0.7101865268093744,0.5472449436227531,0.4527550563772469,2.99978798276947,True,False,False,3.9463911387455046,3.482909029297602,5.410121756572345,5.677644053699925,0.4878048780487805,0.49722784138206916,0.4635715515543127,13.040419443831798,0.6007984513036468,0.39920154869635316,1.2127217471358163,1.3610972049294126,0.7073170731707317,0.767011517422117,0.7154550170832861,0.6328860891242635,0.3671139108757365,2.99978798276947,True,False,False,1.7758961074142277,1.734030524821836,0.14057202350290243,0.22079891157129516,0.04878048780487804,-0.01542468113541312,-0.025069207472890653,0.15669565245084627,0.0047087220770526406,-0.0047087220770526406,0.30648411060589575,-0.003910788360984574,0.3414634146341463,-0.09466937349732873,0.00526849027391163,0.08564114550151036,-0.08564114550151036,True,False
2017-GAH1,2017,2016,41,18,2.628671598644434,2.0819775841192003,5.850235500254481,6.299393329201898,0.4878048780487805,0.4388806824509262,0.3854341800627113,10.13779246791474,0.37929079533048493,0.6207092046695151,1.2935732552114783,1.6397412232771593,0.6829268292682927,0.7383603051560821,0.6139416202548384,0.6097358696905181,0.3902641303094819,246.81573334207528,False,False,False,3.840393431647549,3.1629977415671324,5.904121729587157,6.251468522495093,0.4878048780487805,0.43512115989199585,0.3937369591214387,10.308929656802942,0.4044808740044331,0.5955191259955669,1.1963997633071621,1.5946235132626225,0.6341463414634146,0.7724705185875907,0.6313176364983373,0.6754351376534106,0.32456486234658943,246.81573334207528,False,False,False,1.2117218330031152,1.0810201574479321,0.05388622933267584,-0.047924806706804546,0.0,-0.0037595225589303616,0.008302779058727394,0.17113718888820095,0.02519007867394818,-0.02519007867394818,-0.09717349190431612,-0.045117710014536794,-0.04878048780487809,0.03411021343150866,0.017376016243498826,0.0656992679628925,-0.0656992679628925,True,False
2017-GAH2,2017,2016,41,18,1.5983725440737198,1.2592249349630449,6.255471099897624,6.403883259216487,0.4878048780487805,0.39001592423292514,0.372894628855996,10.106449364708592,0.4133942807405504,0.5866057192594496,2.7399525000897977,3.042251344552563,0.9512195121951219,0.256443024861299,0.18903859903592898,0.06788372094809987,0.9321162790519001,1.56125140130597,True,False,False,2.823766718745351,2.3990038443793886,5.439291511742461,6.160203825505251,0.4878048780487805,0.4934855639239251,0.40570917424076935,10.559158233279017,0.4517605329469112,0.5482394670530888,3.0481761408450354,3.2821528158431326,0.975609756097561,0.18716080384748462,0.14545603992158768,0.03623665911146823,0.9637633408885318,1.56125140130597,True,False,False,1.225394174671631,1.1397789094163437,-0.8161795881551637,-0.24367943371123602,0.0,0.10346963969099998,0.03281454538477335,0.4527088685704257,0.03836625220636081,-0.03836625220636081,0.30822364075523767,0.23990147129056938,0.024390243902439046,-0.06928222101381437,-0.04358255911434131,-0.03164706183663164,0.031647061836631685,True,False
2017-IAH4,2017,2016,41,18,2.040464795645078,1.681761553634244,5.124852217898561,5.228344566364368,0.43902439024390244,0.5315453741212367,0.518037697662399,13.920084537908819,0.7075513247146314,0.29244867528536855,1.3835202308467678,1.4996978992512837,0.7560975609756098,0.7068248965006608,0.664917928946289,0.5616565680470742,0.4383434319529258,0.7058747368970687,True,False,False,3.7840784165628634,3.4484455520296757,5.048261848619305,5.447643639358731,0.4878048780487805,0.5442395970123013,0.49276600801919324,13.177808411840163,0.6680030279597974,0.3319969720402026,1.299819336088441,1.6675536957351418,0.7560975609756098,0.7373278548563058,0.6052320581455303,0.5497959867066927,0.4502040132933073,0.7058747368970687,True,False,False,1.7436136209177855,1.7666839983954317,-0.07659036927925644,0.2192990729943629,0.04878048780487804,0.012694222891064588,-0.025271689643205808,-0.7422761260686563,-0.03954829675483407,0.03954829675483407,-0.08370089475832687,0.16785579648385807,0.0,0.030502958355644982,-0.05968587080075871,-0.011860581340381482,0.011860581340381482,True,False
2017-ILH1,2017,2016,41,18,1.9944676741348264,1.6293406126285968,5.123862248365225,5.295228407861307,0.43902439024390244,0.531675156608002,0.5094144414110582,12.77172583884626,0.6403507794179361,0.35964922058206394,1.676900789979103,1.8789480948267496,0.8292682926829268,0.600658905183171,0.5285880153444442,0.3590722247948414,0.6409277752051585,0.28078230969185247,True,False,False,4.637707706003128,4.411123314262047,4.993972943103071,5.255435453584964,0.4878048780487805,0.5513688111150676,0.5173856210130585,14.33146445504608,0.7365166868796407,0.26348331312035933,0.9117642638438667,1.2163269792800664,0.34146341463414637,0.8607636754298097,0.7640337057598884,0.7969924591988129,0.2030075408011871,0.28078230969185247,True,False,False,2.6432400318683014,2.7817827016334506,-0.1298893052621546,-0.03979295427634355,0.04878048780487804,0.019693654507065617,0.007971179602000333,1.5597386161998195,0.09616590746170461,-0.09616590746170461,-0.7651365261352364,-0.6626211155466832,-0.4878048780487804,0.2601047702466387,0.23544569041544416,0.4379202344039715,-0.43792023440397143,True,False
2017-INH1,2017,2016,41,18,2.383460948199404,2.0430814053664506,4.895532935965395,5.176215658562379,0.43902439024390244,0.5617628724775177,0.5249933754072962,13.976664873959592,0.7220779578478865,0.27792204215211347,0.9844575481053491,1.1595694804256997,0.43902439024390244,0.8388879249919754,0.7819975337984589,0.8460303921079201,0.15396960789207992,0.45999340200110844,True,False,False,4.1633108789246,3.871361134543352,4.857831826337212,5.2481922259280065,0.4878048780487805,0.5693078557738459,0.5183542347679891,14.256458861737308,0.7304833792917238,0.2695166207082762,0.3974523131393119,0.9900302711869348,0.14634146341463414,0.9719109715585069,0.8258443583420784,0.8428160215324738,0.1571839784675262,0.45999340200110844,True,False,False,1.779849930725196,1.8282797291769013,-0.03770110962818318,0.07197656736562763,0.04878048780487804,0.007544983296328245,-0.00663914063930704,0.27979398777771536,0.008405421443837269,-0.008405421443837269,-0.5870052349660373,-0.16953920923876498,-0.29268292682926833,0.13302304656653152,0.043846824543619434,-0.003214370575446268,0.003214370575446268,True,False
2017-MIH1,2017,2016,41,18,1.6240937873279406,1.2695384614094831,1.3876204573105382,6.9658326043365335,0.1951219512195122,0.9547257707536423,0.3399742807692037,5.756875067409474,0.36161985996860946,0.6383801400313905,1.3522438639938432,1.6229568391856244,0.7560975609756098,0.7178733867906462,0.620061255547929,0.4928111746928188,0.5071888253071812,0.9329135227111355,True,False,True,1.8143709114182296,1.517707921598341,2.358241330283693,7.206328239278906,0.2926829268292683,0.8756778473431168,0.3227700120110237,5.801502934865183,0.327655135935155,0.6723448640648451,1.406083076844838,1.517007030715057,0.8292682926829268,0.7000643310160308,0.6600982553410744,0.5240342098851782,0.47596579011482176,0.9329135227111355,True,False,True,0.19027712409028896,0.24816946018885777,0.9706208729731547,0.24049563494237258,0.09756097560975607,-0.07904792341052547,-0.01720426875818004,0.04462786745570835,-0.03396472403345446,0.03396472403345452,0.0538392128509948,-0.10594980847056745,0.07317073170731703,-0.017809055774615334,0.040036999793145345,0.031223035192359416,-0.031223035192359472,True,False
2017-MNH1,2017,2016,41,18,1.8142755691693493,1.4672711608369358,2.145241686466441,7.009292885172353,0.2926829268292683,0.895176154279317,0.3361214659640698,6.077573520440341,0.2924799611758134,0.7075200388241867,0.9624419744709807,1.3055969731530843,0.4146341463414634,0.845431114781764,0.732069287338952,0.6765394633878783,0.3234605366121217,0.604307451692204,True,False,True,1.9560564399179463,1.603147117864702,1.7276647185706338,7.002428539628845,0.2926829268292683,0.9312267596110243,0.3394731884101982,6.150522472037224,0.2573355123353718,0.7426644876646282,0.8805141884175971,1.0909910870983444,0.34146341463414637,0.8695029346327184,0.8046841594630108,0.7265400893641218,0.27345991063587816,0.604307451692204,True,False,True,0.14178087074859702,0.13587595702776634,-0.4175769678958072,-0.006864345543507788,0.0,0.03605060533170734,0.0033517224461284134,0.0729489515968833,-0.0351444488404416,0.035144448840441544,-0.08192778605338358,-0.21460588605473996,-0.07317073170731703,0.024071819850954412,0.0726148721240587,0.05000062597624355,-0.05000062597624355,True,False
2017-NYH1,2017,2016,41,18,1.6041601126334983,1.297682069121696,2.204130492094215,5.153270940495382,0.2926829268292683,0.8896761661989377,0.5334662811161731,8.60193657169305,0.7911067987198146,0.2088932012801854,0.7486054074313445,2.1066488409402346,0.1951219512195122,0.903404359199644,0.452789268352482,0.2716890988891029,0.728310901110897,0.229138353958344,True,False,True,1.6197639184049175,1.3128567248173837,2.1610217726443053,5.232639889340708,0.2926829268292683,0.894508754674698,0.5279496880030574,8.473015297543482,0.8092518499484287,0.1907481500515713,1.1271463498894254,2.1980494112504863,0.5365853658536586,0.7952178506531901,0.43302933804604987,0.3665007952227551,0.633499204777245,0.229138353958344,True,False,True,0.015603805771419177,0.015174655695687767,-0.04310871944990957,0.07936894884532553,0.0,0.004832588475760291,-0.0055165931131156976,-0.1289212741495689,0.018145051228614095,-0.018145051228614095,0.3785409424580809,0.09140057031025162,0.34146341463414637,-0.10818650854645395,-0.01975993030643214,0.09481169633365216,-0.09481169633365205,True,False
2017-NYH2,2017,2016,41,18,3.316708531179186,3.028138206008369,2.3344576120387606,5.125235389636093,0.2926829268292683,0.8771033631473516,0.5365585405919281,8.627607339292606,0.790958223976715,0.209041776023285,0.7767612233539355,2.0483219751709405,0.1951219512195122,0.8963985402127385,0.4694084074015382,0.29115583061935507,0.7088441693806449,0.0,True,True,True,3.387507635915925,3.089288071851082,2.282782340440964,5.292729459980364,0.2926829268292683,0.8830291908435802,0.5221669770757391,8.387948751424563,0.8030262525676415,0.19697374743235851,1.367302735214614,2.2857290920481197,0.7560975609756098,0.7137768634114597,0.40489201858247004,0.3206925110190319,0.679307488980968,0.0,True,True,True,0.0707991047367389,0.06114986584271298,-0.05167527159779661,0.16749407034427044,0.0,0.005925827696228625,-0.014391563516188977,-0.23965858786804262,0.012068028590926483,-0.012068028590926483,0.5905415118606786,0.2374071168771792,0.5609756097560976,-0.18262167680127872,-0.06451638881906818,0.02953668039967683,-0.02953668039967683,True,False
2017-NYH3,2017,2016,41,18,2.5422811700185264,2.2330378749195443,2.334457657389087,5.125235404553381,0.2926829268292683,0.8771033586786773,0.5365585390888411,8.627597821418602,0.7909581190206281,0.20904188097937193,0.7767612233539355,2.0483219751709405,0.1951219512195122,0.8963985402127385,0.4694084074015382,0.29115583061935507,0.7088441693806449,0.017296954149900887,True,False,True,2.5255208912883758,2.218184701735109,2.282782386817883,5.292730209622042,0.2926829268292683,0.8830291863803178,0.5221669065834609,8.38793906060891,0.8030261660217612,0.19697383397823875,1.367302735214614,2.2857290920481197,0.7560975609756098,0.7137768634114597,0.40489201858247004,0.3206925110190319,0.679307488980968,0.017296954149900887,True,False,True,-0.016760278730150624,-0.014853173184435242,-0.051675270571204024,0.1674948050686611,0.0,0.005925827701640518,-0.014391632505380225,-0.23965876080969295,0.012068047001133175,-0.012068047001133175,0.5905415118606786,0.2374071168771792,0.5609756097560976,-0.18262167680127872,-0.06451638881906818,0.02953668039967683,-0.02953668039967683,False,False
2017-TXH1-Dry,2017,2016,41,18,2.0194198063663364,1.673411516286061,1.1709865426094677,4.316689453955661,0.14634146341463414,0.9675443391005588,0.6212270159670509,8.0273556185029,0.7925262783518038,0.20747372164819622,1.1600840604830436,1.600572950488015,0.5609756097560976,0.7835259768095766,0.6274308536359487,0.551101968549679,0.44889803145032103,0.2437138803264695,True,False,True,2.2729259210698123,1.9250498191110712,2.41716547826359,4.6623761340778405,0.2926829268292683,0.8698155043398129,0.5963095375080893,8.135553106858138,0.6790921563123287,0.32090784368767133,1.435231946125307,1.699875664771359,0.8292682926829268,0.6896847896023977,0.593818456340426,0.3389063310185664,0.6610936689814336,0.2437138803264695,True,False,True,0.25350611470347584,0.2516383028250102,1.2461789356541222,0.3456866801221796,0.14634146341463414,-0.0977288347607459,-0.02491747845896153,0.10819748835523768,-0.11343412203947512,0.11343412203947512,0.27514788564226333,0.09930271428334403,0.2682926829268292,-0.09384118720717893,-0.03361239729552279,-0.2121956375311126,0.2121956375311126,True,False
2017-TXH1-Early,2017,2016,41,18,2.2889403771186028,1.9150792863638548,1.1709865426094677,4.316689453955661,0.14634146341463414,0.9675443391005588,0.6212270159670509,8.0273556185029,0.7925262783518038,0.20747372164819622,1.1600840604830436,1.600572950488015,0.5609756097560976,0.7835259768095766,0.6274308536359487,0.551101968549679,0.44889803145032103,0.2437138803264695,True,False,True,2.582354135457131,2.2139914385542623,2.41716547826359,4.6623761340778405,0.2926829268292683,0.8698155043398129,0.5963095375080893,8.135553106858138,0.6790921563123287,0.32090784368767133,1.435231946125307,1.699875664771359,0.8292682926829268,0.6896847896023977,0.593818456340426,0.3389063310185664,0.6610936689814336,0.2437138803264695,True,False,True,0.2934137583385281,0.29891215219040745,1.2461789356541222,0.3456866801221796,0.14634146341463414,-0.0977288347607459,-0.02491747845896153,0.10819748835523768,-0.11343412203947512,0.11343412203947512,0.27514788564226333,0.09930271428334403,0.2682926829268292,-0.09384118720717893,-0.03361239729552279,-0.2121956375311126,0.2121956375311126,True,False
2017-TXH1-Late,2017,2016,41,18,3.1088110513191705,2.9217556003293605,4.132084211923484,5.3697048194670245,0.43902439024390244,0.6630948249953408,0.5048682960561308,8.872241055314634,0.476030731751837,0.5239692682481629,1.1534117484769875,1.5671308959756112,0.5609756097560976,0.7857214594502228,0.6394958628648653,0.6452529994481091,0.3547470005518909,0.2437138803264695,True,False,True,3.9196598885387735,3.764368574373357,3.3502678518197775,4.624767746551209,0.3902439024390244,0.7649525084080198,0.6052075234666002,9.403526688891354,0.6440138364335513,0.35598616356644874,1.858569382047213,2.0811787734811875,0.8780487804878049,0.5363266838102374,0.4587520926228379,0.3483139863744439,0.6516860136255561,0.2437138803264695,True,False,True,0.810848837219603,0.8426129740439965,-0.7818163601037065,-0.7449370729158158,-0.04878048780487804,0.10185768341267898,0.10033922741046941,0.5312856335767204,0.16798310468171423,-0.16798310468171418,0.7051576335702254,0.5140478775055763,0.31707317073170727,-0.24939477563998536,-0.18074377024202737,-0.2969390130736652,0.2969390130736652,True,False
2017-TXH2,2017,2016,41,18,1.901408281556504,1.5404953428976864,4.85299769738662,5.867804602525583,0.43902439024390244,0.5673958881019444,0.4419252890641611,8.574522025881192,0.4160681804579389,0.5839318195420611,1.7629671024398763,2.278726870280171,0.8536585365853658,0.5692736706155618,0.3948638715949658,0.2960037027385232,0.7039962972614768,0.2437138803264695,True,False,True,1.8863424524396348,1.5398614340936214,3.613402080058937,5.836864037134056,0.3902439024390244,0.732213375020878,0.45537056972070095,8.070151246631903,0.4517788328354252,0.5482211671645748,1.1937850692110248,2.6565866093501684,0.6341463414634146,0.7733417184548889,0.3143372448091625,0.07409056538054064,0.9259094346194594,0.2437138803264695,True,False,True,-0.015065829116869267,-0.0006339088040649976,-1.2395956173276828,-0.030940565391526675,-0.04878048780487804,0.1648174869189336,0.013445280656539826,-0.5043707792492889,0.035710652377486274,-0.035710652377486274,-0.5691820332288515,0.3778597390699976,-0.2195121951219512,0.20406804783932708,-0.0805266267858033,-0.22191313735798257,0.22191313735798257,False,False
