from_year,to_year,spearman_rank_rho,rank_inversion_score,mean_absolute_rank_change,normalized_mean_absolute_rank_change,from_year_winner,to_year_oracle_winner,winner_persisted,lagged_winner_next_year_rank,lagged_winner_next_year_rmse,to_year_oracle_rmse,lagged_winner_regret,lagged_winner_relative_regret_pct,to_year_frozen_t1_rmse,lagged_winner_beats_frozen_t1,top1_overlap_count,top1_overlap_fraction,top3_overlap_count,top3_overlap_fraction,top5_overlap_count,top5_overlap_fraction,delta_n_train_environments,abs_delta_n_train_environments,delta_median_t2_full_nearest_z,abs_delta_median_t2_full_nearest_z,delta_median_t2_max_kernel_similarity,abs_delta_median_t2_max_kernel_similarity,delta_median_t2_local_kernel_density5,abs_delta_median_t2_local_kernel_density5,delta_median_t2_projection_residual,abs_delta_median_t2_projection_residual,delta_median_t2_weather_nearest_z,abs_delta_median_t2_weather_nearest_z,delta_t2_full_kernel_effective_rank,abs_delta_t2_full_kernel_effective_rank,delta_t2_weather_kernel_effective_rank,abs_delta_t2_weather_kernel_effective_rank,delta_t2_full_rbf_gamma,abs_delta_t2_full_rbf_gamma,delta_t2_weather_rbf_gamma,abs_delta_t2_weather_rbf_gamma,outcome_free_shift_index
2016,2017,0.013986013986013986,0.493006993006993,4.333333333333333,0.3939393939393939,diagnostic_rank8_gamma4,diagnostic_rank16_gamma4,False,7.0,2.99885902880034,2.554957697176131,0.44390133162420886,17.374116687522115,2.262105036655891,False,0,0.0,0,0.0,3,0.6,18.0,18.0,-1.4610037655190977,1.4610037655190977,0.3002329631649894,0.3002329631649894,0.09640721738850977,0.09640721738850977,-0.12246476639467146,0.12246476639467146,-0.40839731840152016,0.40839731840152016,4.113170225954336,4.113170225954336,0.964316302882775,0.964316302882775,-0.010949707851798596,0.010949707851798596,0.01666039129824451,0.01666039129824451,1.579639789408793
2017,2018,-0.5874125874125874,0.7937062937062938,5.333333333333333,0.4848484848484848,diagnostic_rank16_gamma4,diagnostic_rank32_gamma4,False,12.0,2.697237846192605,2.357056768000126,0.340181078192479,14.432451640997591,2.552737444147713,False,0,0.0,0,0.0,1,0.2,18.0,18.0,0.2678567681048114,0.2678567681048114,-0.002488421287607845,0.002488421287607845,0.08121535611070108,0.08121535611070108,-0.01728204218274182,0.01728204218274182,0.14966333845127178,0.14966333845127178,-0.9400782381442703,0.9400782381442703,1.2328396949930251,1.2328396949930251,-0.003274967157649602,0.003274967157649602,0.00419588539619159,0.00419588539619159,0.5493404367118705
2018,2019,0.5034965034965035,0.24825174825174823,2.8333333333333335,0.25757575757575757,diagnostic_rank32_gamma4,diagnostic_rank32_gamma0.5,False,4.0,2.685897954950544,2.614415316085968,0.07148263886457595,2.734173045298417,2.9195123659302205,True,0,0.0,2,0.6666666666666666,4,0.8,21.0,21.0,-0.6451545049420062,0.6451545049420062,0.08203528607856936,0.08203528607856936,0.0508583651441562,0.0508583651441562,-0.11952178115158768,0.11952178115158768,-0.4281657365245187,0.4281657365245187,-0.89333527423525,0.89333527423525,0.8043290281621243,0.8043290281621243,-0.0032027896040040006,0.0032027896040040006,0.0029828464950331923,0.0029828464950331923,0.8467113634423977
2019,2020,0.8951048951048951,0.05244755244755245,1.0,0.09090909090909091,diagnostic_rank32_gamma0.5,diagnostic_rank32_gamma0.5,True,1.0,2.404798402743681,2.404798402743681,0.0,0.0,2.745177446719631,True,1,1.0,3,1.0,3,0.6,21.0,21.0,-0.6997974422824014,0.6997974422824014,0.04808736628900345,0.04808736628900345,0.03021070079908894,0.03021070079908894,0.06760403353055333,0.06760403353055333,0.09809074755660163,0.09809074755660163,1.4203233749359025,1.4203233749359025,-0.023969235897691732,0.023969235897691732,0.00018488740475940124,0.00018488740475940124,0.0018867870886540017,0.0018867870886540017,0.5182056870470758
2020,2021,-0.8741258741258742,0.9370629370629371,5.666666666666667,0.5151515151515151,diagnostic_rank32_gamma0.5,diagnostic_rank16_gamma4,False,12.0,2.86037598473498,2.416774459340256,0.4436015253947243,18.355106480056936,2.4752077534079464,False,0,0.0,0,0.0,0,0.0,16.0,16.0,0.4969058940197837,0.4969058940197837,-0.032248561256116415,0.032248561256116415,-0.013790522249578108,0.013790522249578108,-0.03292453468641815,0.03292453468641815,0.18154404418203307,0.18154404418203307,0.6122956046457659,0.6122956046457659,0.4148340303286542,0.4148340303286542,-0.00026457674241010115,0.00026457674241010115,-0.0035352444725119947,0.0035352444725119947,0.40575921658971387
